,,root
DPP8,mut_important,0.19626291
DPP8,cnv_del,-0.37756655
DPP8,cnv_amp,-0.74100447
ZNRF1,mut_important,0.5784707
ZNRF1,cnv_del,0.1439148
ZNRF1,cnv_amp,0.31647122
FAM24B,mut_important,-3.622535e-09
FAM24B,cnv_del,-6.459976e-33
FAM24B,cnv_amp,-2.3001655e-32
SLC2A13,mut_important,-0.21514945
SLC2A13,cnv_del,0.01784136
SLC2A13,cnv_amp,-0.46770996
JAM2,mut_important,-0.29430032
JAM2,cnv_del,0.079371385
JAM2,cnv_amp,0.18738405
DET1,mut_important,-0.038098175
DET1,cnv_del,-0.009041848
DET1,cnv_amp,-2.595265e-33
DZIP3,mut_important,6.6461664e-33
DZIP3,cnv_del,0.0495734
DZIP3,cnv_amp,0.10225508
DAP3,mut_important,0.21642822
DAP3,cnv_del,-3.4069562e-29
DAP3,cnv_amp,-2.069985e-34
OR7G1,mut_important,0.18261929
OR7G1,cnv_del,-0.116029136
OR7G1,cnv_amp,0.058744203
RALGDS,mut_important,1.8393327e-11
RALGDS,cnv_del,-2.2096888e-32
RALGDS,cnv_amp,3.1114704e-33
SEC31B,mut_important,4.6120836e-09
SEC31B,cnv_del,-2.094613e-32
SEC31B,cnv_amp,1.1295728e-32
AGTR2,mut_important,-1.0383812e-07
AGTR2,cnv_del,-1.472645e-33
AGTR2,cnv_amp,9.7643085e-33
OR10G7,mut_important,-0.00017619696
OR10G7,cnv_del,-0.0002965652
OR10G7,cnv_amp,2.7526086e-05
WFDC10A,mut_important,-1.19683824e-32
WFDC10A,cnv_del,1.5878624e-07
WFDC10A,cnv_amp,2.7939353e-07
SLC22A14,mut_important,1.1158956e-05
SLC22A14,cnv_del,-3.2699704e-06
SLC22A14,cnv_amp,-1.1019148e-05
SYNPO,mut_important,2.3026609e-32
SYNPO,cnv_del,1.969152e-06
SYNPO,cnv_amp,-1.41351675e-05
OTUD3,mut_important,-1.7129704e-33
OTUD3,cnv_del,-1.3039262e-06
OTUD3,cnv_amp,6.3958973e-06
ZNF79,mut_important,-8.41876e-33
ZNF79,cnv_del,0.09218824
ZNF79,cnv_amp,-0.22557454
ACTRT2,mut_important,-2.1632106e-10
ACTRT2,cnv_del,1.5344432e-32
ACTRT2,cnv_amp,3.7799087e-30
DAXX,mut_important,-1.8014791e-06
DAXX,cnv_del,-2.8886423e-05
DAXX,cnv_amp,2.6529942e-05
UAP1L1,mut_important,5.863297e-33
UAP1L1,cnv_del,0.31880522
UAP1L1,cnv_amp,-0.82918
NEO1,mut_important,-3.9600335e-13
NEO1,cnv_del,-5.7015017e-33
NEO1,cnv_amp,7.211793e-27
ACSBG1,mut_important,4.6532417e-10
ACSBG1,cnv_del,1.457161e-32
ACSBG1,cnv_amp,2.9068658e-33
BANP,mut_important,-0.08080501
BANP,cnv_del,6.701682e-33
BANP,cnv_amp,-5.8861278e-33
ZBED3,mut_important,8.324663e-23
ZBED3,cnv_del,-0.2168268
ZBED3,cnv_amp,-0.30401257
KLHL32,mut_important,8.90506e-32
KLHL32,cnv_del,0.21889152
KLHL32,cnv_amp,-0.3135207
RAB3C,mut_important,0.23688792
RAB3C,cnv_del,5.299226e-33
RAB3C,cnv_amp,-8.0319265e-29
FRMD4A,mut_important,-0.3476127
FRMD4A,cnv_del,2.2657734e-32
FRMD4A,cnv_amp,-1.8463358e-33
LDB1,mut_important,-0.8903551
LDB1,cnv_del,-0.02805205
LDB1,cnv_amp,-0.067508005
PUS7,mut_important,0.3234112
PUS7,cnv_del,-0.081263795
PUS7,cnv_amp,0.35707417
GPN2,mut_important,3.2091513e-11
GPN2,cnv_del,-5.7225474e-12
GPN2,cnv_amp,-1.9973937e-11
ARL5B,mut_important,-2.483907e-32
ARL5B,cnv_del,-1.674059e-06
ARL5B,cnv_amp,2.5556274e-06
CMC1,mut_important,3.197733e-09
CMC1,cnv_del,1.7918097e-33
CMC1,cnv_amp,1.19701354e-32
FAM47E,mut_important,-2.5749635e-08
FAM47E,cnv_del,-2.2019164e-33
FAM47E,cnv_amp,1.1287249e-33
PALB2,mut_important,1.3520577e-15
PALB2,cnv_del,-1.185551e-22
PALB2,cnv_amp,3.3030884e-33
LRFN4,mut_important,-8.621537e-05
LRFN4,cnv_del,-2.1450668e-32
LRFN4,cnv_amp,-5.0348e-33
H2AFY2,mut_important,0.00020514462
H2AFY2,cnv_del,0.0014102237
H2AFY2,cnv_amp,2.4946527e-05
NIPSNAP1,mut_important,1.6002895e-32
NIPSNAP1,cnv_del,4.346226e-06
NIPSNAP1,cnv_amp,1.3772476e-05
TRIM11,mut_important,-0.07381784
TRIM11,cnv_del,0.092996486
TRIM11,cnv_amp,0.0051117605
PHKB,mut_important,3.1740646e-07
PHKB,cnv_del,-1.0887663e-24
PHKB,cnv_amp,-9.975961e-33
BRD4,mut_important,0.027489016
BRD4,cnv_del,0.041257035
BRD4,cnv_amp,0.2086193
ANP32A,mut_important,0.11391281
ANP32A,cnv_del,-9.443738e-33
ANP32A,cnv_amp,5.0983453e-33
TMEM39A,mut_important,8.1266844e-05
TMEM39A,cnv_del,1.7187974e-32
TMEM39A,cnv_amp,-3.0335939e-33
KLHL28,mut_important,0.122526385
KLHL28,cnv_del,0.45878288
KLHL28,cnv_amp,0.28527898
MUS81,mut_important,3.6591737e-05
MUS81,cnv_del,-5.1879924e-05
MUS81,cnv_amp,0.00018429704
INO80E,mut_important,-0.01186137
INO80E,cnv_del,-0.02230038
INO80E,cnv_amp,-0.019364633
SLC2A8,mut_important,0.2948198
SLC2A8,cnv_del,-0.5924254
SLC2A8,cnv_amp,-0.51047426
CYLC2,mut_important,-0.0777121
CYLC2,cnv_del,-1.3344044e-32
CYLC2,cnv_amp,5.1981902e-30
WDR73,mut_important,8.297111e-06
WDR73,cnv_del,-7.33261e-05
WDR73,cnv_amp,-9.878457e-06
CLPS,mut_important,-8.9991516e-32
CLPS,cnv_del,-0.13385926
CLPS,cnv_amp,0.049220953
PICALM,mut_important,-2.4981777e-09
PICALM,cnv_del,7.8957265e-33
PICALM,cnv_amp,-9.425902e-32
CTAG2,mut_important,0.15673922
CTAG2,cnv_del,-1.9649716e-32
CTAG2,cnv_amp,-0.028291209
PABPC4,mut_important,0.67119026
PABPC4,cnv_del,-2.7168971e-24
PABPC4,cnv_amp,7.860831e-33
RGS13,mut_important,-0.13355792
RGS13,cnv_del,-0.33661863
RGS13,cnv_amp,-0.2548886
ABL2,mut_important,-0.25856614
ABL2,cnv_del,0.117546335
ABL2,cnv_amp,-0.120691605
DHDDS,mut_important,-0.21598531
DHDDS,cnv_del,-5.0268036e-33
DHDDS,cnv_amp,0.6252837
RNF217,mut_important,2.4548684e-05
RNF217,cnv_del,1.686261e-05
RNF217,cnv_amp,6.7209107e-06
JAG2,mut_important,0.0030543904
JAG2,cnv_del,-0.018266562
JAG2,cnv_amp,0.00084432657
FTO,mut_important,0.00073800056
FTO,cnv_del,-7.745535e-33
FTO,cnv_amp,-1.7910687e-32
ENOX2,mut_important,-0.00012466619
ENOX2,cnv_del,1.2151864e-26
ENOX2,cnv_amp,-1.4166946e-23
TRIM7,mut_important,-0.015478681
TRIM7,cnv_del,-0.026692258
TRIM7,cnv_amp,-0.04314639
WIPF2,mut_important,-0.29021206
WIPF2,cnv_del,0.31030172
WIPF2,cnv_amp,0.19039744
TRAPPC3,mut_important,-2.316886e-06
TRAPPC3,cnv_del,-1.2220305e-32
TRAPPC3,cnv_amp,1.2918042e-32
LARP4B,mut_important,0.41699877
LARP4B,cnv_del,0.048453446
LARP4B,cnv_amp,-0.592821
NPEPL1,mut_important,0.04352381
NPEPL1,cnv_del,0.009366089
NPEPL1,cnv_amp,0.070206314
PDE6D,mut_important,0.00019862283
PDE6D,cnv_del,0.00019921
PDE6D,cnv_amp,-9.023232e-05
DPEP3,mut_important,0.0004493096
DPEP3,cnv_del,1.149704e-33
DPEP3,cnv_amp,1.5342129e-32
ERP27,mut_important,-0.0010836927
ERP27,cnv_del,4.169558e-33
ERP27,cnv_amp,-1.6433959e-32
CHSY3,mut_important,0.07909525
CHSY3,cnv_del,-3.7697472e-33
CHSY3,cnv_amp,1.1505992e-32
CCDC134,mut_important,0.22174244
CCDC134,cnv_del,-0.48107192
CCDC134,cnv_amp,-0.39034107
SLC23A3,mut_important,2.4688472e-08
SLC23A3,cnv_del,-3.068963e-33
SLC23A3,cnv_amp,1.0586869e-32
FAM155B,mut_important,0.104703784
FAM155B,cnv_del,0.027323864
FAM155B,cnv_amp,-0.03660275
UNC93B1,mut_important,-8.650387e-06
UNC93B1,cnv_del,5.2507632e-05
UNC93B1,cnv_amp,-4.826688e-06
GRM3,mut_important,0.01030417
GRM3,cnv_del,9.898923e-23
GRM3,cnv_amp,1.4092649e-32
SLC30A8,mut_important,1.4348613e-13
SLC30A8,cnv_del,1.9286248e-13
SLC30A8,cnv_amp,5.5602312e-14
SMCP,mut_important,-6.3316445e-05
SMCP,cnv_del,-0.0015641405
SMCP,cnv_amp,-0.00184153
CSF1,mut_important,-0.00074692006
CSF1,cnv_del,0.0013100728
CSF1,cnv_amp,0.001024715
TCTEX1D4,mut_important,0.0035959624
TCTEX1D4,cnv_del,-0.0011497998
TCTEX1D4,cnv_amp,-3.162568e-05
MYH8,mut_important,4.2531063e-09
MYH8,cnv_del,-1.134457e-32
MYH8,cnv_amp,3.511986e-34
ZNF281,mut_important,-2.1948907e-32
ZNF281,cnv_del,7.626591e-15
ZNF281,cnv_amp,-4.3118856e-15
ZRANB3,mut_important,1.7382385e-32
ZRANB3,cnv_del,-9.401243e-13
ZRANB3,cnv_amp,8.898485e-14
GTF2H3,mut_important,0.15218197
GTF2H3,cnv_del,-0.16371943
GTF2H3,cnv_amp,-0.06373838
SLC25A44,mut_important,-1.4977333e-30
SLC25A44,cnv_del,0.047218747
SLC25A44,cnv_amp,0.03123799
KBTBD2,mut_important,-3.6321412e-13
KBTBD2,cnv_del,1.9987703e-12
KBTBD2,cnv_amp,4.2953935e-13
GNPTG,mut_important,-0.0004501469
GNPTG,cnv_del,0.000699133
GNPTG,cnv_amp,9.946898e-05
SCGB3A2,mut_important,0.222032
SCGB3A2,cnv_del,0.7294338
SCGB3A2,cnv_amp,0.49212855
TAF1D,mut_important,-5.086901e-06
TAF1D,cnv_del,-9.3777125e-32
TAF1D,cnv_amp,1.8366419e-32
NDUFB3,mut_important,0.72232354
NDUFB3,cnv_del,-2.3810625e-32
NDUFB3,cnv_amp,0.58235264
CRCP,mut_important,0.29208094
CRCP,cnv_del,-1.9089169e-33
CRCP,cnv_amp,-2.5424538e-32
ZDHHC17,mut_important,0.2684383
ZDHHC17,cnv_del,-0.043089535
ZDHHC17,cnv_amp,0.09346165
KCTD21,mut_important,-1.5320601e-32
KCTD21,cnv_del,-5.1978727e-06
KCTD21,cnv_amp,0.0008886702
PCMTD2,mut_important,-2.5275193e-07
PCMTD2,cnv_del,-5.8285166e-30
PCMTD2,cnv_amp,-2.210876e-32
ANAPC2,mut_important,2.2410254e-07
ANAPC2,cnv_del,3.1255535e-33
ANAPC2,cnv_amp,2.103863e-32
LPAR2,mut_important,0.5507766
LPAR2,cnv_del,-0.1788138
LPAR2,cnv_amp,-0.33744743
ELF1,mut_important,7.0888906e-05
ELF1,cnv_del,-5.9415992e-30
ELF1,cnv_amp,9.092277e-32
CAMKMT,mut_important,-5.717467e-12
CAMKMT,cnv_del,1.5229496e-32
CAMKMT,cnv_amp,-8.644842e-34
PDGFD,mut_important,-0.00015807057
PDGFD,cnv_del,1.1959239e-32
PDGFD,cnv_amp,-2.5345025e-32
NDST2,mut_important,-1.3780154e-32
NDST2,cnv_del,9.1128965e-32
NDST2,cnv_amp,1.5675561e-32
ASCC3,mut_important,4.735871e-13
ASCC3,cnv_del,2.5935333e-24
ASCC3,cnv_amp,-7.581702e-33
PACS2,mut_important,-0.023605121
PACS2,cnv_del,0.011781427
PACS2,cnv_amp,-0.14618114
ABHD3,mut_important,0.3855618
ABHD3,cnv_del,-2.2008322e-32
ABHD3,cnv_amp,-3.0189979e-33
PDHX,mut_important,-9.056704e-07
PDHX,cnv_del,8.4937814e-29
PDHX,cnv_amp,8.8351983e-32
PAX3,mut_important,0.23782158
PAX3,cnv_del,-7.036656e-33
PAX3,cnv_amp,-6.761476e-33
OR8H2,mut_important,-0.30005226
OR8H2,cnv_del,-3.6204743e-23
OR8H2,cnv_amp,4.5579673e-23
ZNF573,mut_important,2.5067145e-33
ZNF573,cnv_del,0.11407438
ZNF573,cnv_amp,-0.38002124
RNF115,mut_important,-0.22597224
RNF115,cnv_del,-1.0946455e-32
RNF115,cnv_amp,-1.800047e-32
SCARF2,mut_important,-3.2287804e-28
SCARF2,cnv_del,0.12706113
SCARF2,cnv_amp,0.27126917
SCRT1,mut_important,-3.1340762e-28
SCRT1,cnv_del,0.28861898
SCRT1,cnv_amp,-0.14295737
POLG,mut_important,0.24010737
POLG,cnv_del,-0.25435334
POLG,cnv_amp,-0.35758516
COL5A3,mut_important,0.208246
COL5A3,cnv_del,-0.28521982
COL5A3,cnv_amp,0.21545328
SFN,mut_important,4.5896435e-05
SFN,cnv_del,-2.8632008e-33
SFN,cnv_amp,-3.355997e-32
PRAMEF11,mut_important,-2.31e-06
PRAMEF11,cnv_del,3.696591e-07
PRAMEF11,cnv_amp,-1.8478689e-06
SRPX2,mut_important,-1.2833614e-26
SRPX2,cnv_del,0.0719649
SRPX2,cnv_amp,0.13532914
WRN,mut_important,1.6402622e-05
WRN,cnv_del,-6.9738207e-06
WRN,cnv_amp,3.8657665e-05
ZDHHC21,mut_important,3.4232746e-33
ZDHHC21,cnv_del,0.48708618
ZDHHC21,cnv_amp,-0.68142325
PAX4,mut_important,0.00015931326
PAX4,cnv_del,8.082088e-05
PAX4,cnv_amp,-0.00030707728
DCLRE1B,mut_important,-1.6337472e-05
DCLRE1B,cnv_del,-4.484173e-33
DCLRE1B,cnv_amp,2.22836e-32
TNNC2,mut_important,9.39078e-10
TNNC2,cnv_del,1.4682473e-09
TNNC2,cnv_amp,-1.669389e-09
DUSP13,mut_important,0.00096454564
DUSP13,cnv_del,-6.5125495e-33
DUSP13,cnv_amp,1.726348e-32
NAE1,mut_important,-0.17534241
NAE1,cnv_del,0.03968063
NAE1,cnv_amp,0.5969219
TERF2,mut_important,4.516957e-08
TERF2,cnv_del,3.0138492e-07
TERF2,cnv_amp,5.230908e-07
KIF3B,mut_important,1.982754e-09
KIF3B,cnv_del,8.828975e-32
KIF3B,cnv_amp,1.8205184e-32
CRYAB,mut_important,2.5396968e-12
CRYAB,cnv_del,1.5019854e-30
CRYAB,cnv_amp,-1.3115584e-32
CHCHD7,mut_important,5.2306086e-07
CHCHD7,cnv_del,-1.1914591e-32
CHCHD7,cnv_amp,-9.589955e-33
MRPS2,mut_important,1.8827037e-15
MRPS2,cnv_del,1.4972721e-32
MRPS2,cnv_amp,-5.534545e-33
NUP43,mut_important,1.0333417e-09
NUP43,cnv_del,2.0958588e-09
NUP43,cnv_amp,5.1145914e-09
BRCC3,mut_important,1.1126164e-32
BRCC3,cnv_del,6.7703653e-34
BRCC3,cnv_amp,2.5351842e-26
CYP2R1,mut_important,-7.680496e-08
CYP2R1,cnv_del,-4.722377e-09
CYP2R1,cnv_amp,6.400346e-08
DHPS,mut_important,0.01326406
DHPS,cnv_del,0.1712392
DHPS,cnv_amp,-0.2871322
YAP1,mut_important,-0.05538677
YAP1,cnv_del,-0.064989984
YAP1,cnv_amp,-0.069087535
TMED9,mut_important,-0.07513046
TMED9,cnv_del,9.1719886e-33
TMED9,cnv_amp,-2.2721843e-26
SH3GLB2,mut_important,-3.9754595e-29
SH3GLB2,cnv_del,-0.23136683
SH3GLB2,cnv_amp,0.23529194
RAB42,mut_important,-8.278772e-34
RAB42,cnv_del,0.00017661814
RAB42,cnv_amp,4.3272023e-05
FAM189A2,mut_important,-1.7024006e-05
FAM189A2,cnv_del,2.0024702e-06
FAM189A2,cnv_amp,6.906217e-06
AFTPH,mut_important,0.00058215763
AFTPH,cnv_del,1.14026e-32
AFTPH,cnv_amp,2.001195e-33
SREK1IP1,mut_important,-1.681009e-11
SREK1IP1,cnv_del,-7.6334796e-33
SREK1IP1,cnv_amp,5.052148e-25
OR5M1,mut_important,-8.0151464e-33
OR5M1,cnv_del,0.0003193049
OR5M1,cnv_amp,0.0005981318
RTN4RL2,mut_important,2.4466274e-13
RTN4RL2,cnv_del,-9.890165e-14
RTN4RL2,cnv_amp,2.3943486e-13
CENPQ,mut_important,2.0736402e-07
CENPQ,cnv_del,-2.9657535e-33
CENPQ,cnv_amp,-5.681772e-07
LRRC29,mut_important,2.202581e-05
LRRC29,cnv_del,-6.982077e-33
LRRC29,cnv_amp,-5.3738896e-25
LHX5,mut_important,0.03866469
LHX5,cnv_del,-0.019329581
LHX5,cnv_amp,0.20691025
SP3,mut_important,0.0049447147
SP3,cnv_del,-0.012400602
SP3,cnv_amp,9.43783e-05
DGKZ,mut_important,6.1856963e-07
DGKZ,cnv_del,3.1251318e-07
DGKZ,cnv_amp,-2.033936e-07
ELMOD3,mut_important,-2.3589792e-11
ELMOD3,cnv_del,8.4179545e-11
ELMOD3,cnv_amp,8.101861e-10
GPD2,mut_important,-5.6570684e-07
GPD2,cnv_del,-2.1426405e-07
GPD2,cnv_amp,4.44864e-06
FBXL13,mut_important,-0.0138676865
FBXL13,cnv_del,-0.00023900652
FBXL13,cnv_amp,-0.0025483447
GPATCH8,mut_important,-0.13347957
GPATCH8,cnv_del,-3.7107996e-31
GPATCH8,cnv_amp,-1.0284856e-33
TXNIP,mut_important,-0.27167952
TXNIP,cnv_del,0.26116115
TXNIP,cnv_amp,-0.121401854
TOB1,mut_important,-3.6724728e-09
TOB1,cnv_del,-1.3213356e-08
TOB1,cnv_amp,-5.9479843e-09
YIPF4,mut_important,0.0018922682
YIPF4,cnv_del,-0.005722331
YIPF4,cnv_amp,0.010040411
LRRC4B,mut_important,5.243736e-10
LRRC4B,cnv_del,2.9376663e-23
LRRC4B,cnv_amp,-5.8770715e-29
TRIM69,mut_important,2.0766004e-07
TRIM69,cnv_del,-1.9526312e-32
TRIM69,cnv_amp,-2.0864239e-33
ZNF491,mut_important,-0.0005916598
ZNF491,cnv_del,-7.887877e-05
ZNF491,cnv_amp,0.00011361751
BZW2,mut_important,3.1534353e-05
BZW2,cnv_del,-2.7914468e-05
BZW2,cnv_amp,-6.8566983e-06
LIG1,mut_important,0.0028396302
LIG1,cnv_del,0.0010248524
LIG1,cnv_amp,0.006032273
HUS1B,mut_important,-2.0406475e-32
HUS1B,cnv_del,-0.19018887
HUS1B,cnv_amp,-0.17762554
GHRHR,mut_important,-0.071860105
GHRHR,cnv_del,0.018241629
GHRHR,cnv_amp,-0.16173856
KIAA0556,mut_important,0.00021343055
KIAA0556,cnv_del,0.00017703614
KIAA0556,cnv_amp,0.00053701934
PREX2,mut_important,-2.0766996e-32
PREX2,cnv_del,0.018900225
PREX2,cnv_amp,-0.029875468
UBXN10,mut_important,-9.3889426e-32
UBXN10,cnv_del,-0.14892139
UBXN10,cnv_amp,-0.19630155
ERBB4,mut_important,2.1504711e-07
ERBB4,cnv_del,1.4868613e-07
ERBB4,cnv_amp,3.1736533e-07
TTC22,mut_important,0.32536337
TTC22,cnv_del,-0.19234249
TTC22,cnv_amp,-0.20687485
EPN1,mut_important,-0.28415024
EPN1,cnv_del,0.2791324
EPN1,cnv_amp,0.34415394
FAM83F,mut_important,-0.02672623
FAM83F,cnv_del,0.005000944
FAM83F,cnv_amp,-0.009871717
OR1L3,mut_important,-0.01668414
OR1L3,cnv_del,0.002905835
OR1L3,cnv_amp,-0.03163151
TRMT112,mut_important,0.0007793927
TRMT112,cnv_del,2.2432577e-32
TRMT112,cnv_amp,1.3355879e-32
GK,mut_important,0.102682345
GK,cnv_del,-0.13311955
GK,cnv_amp,-0.14453551
PHLDB1,mut_important,0.3335705
PHLDB1,cnv_del,-0.275491
PHLDB1,cnv_amp,-0.3663135
HOXB13,mut_important,0.018312749
HOXB13,cnv_del,-0.026531937
HOXB13,cnv_amp,0.007799109
SMG1,mut_important,-1.4222017e-32
SMG1,cnv_del,-8.804546e-05
SMG1,cnv_amp,0.0001263877
NRIP1,mut_important,-0.001118387
NRIP1,cnv_del,-0.116949975
NRIP1,cnv_amp,-0.041220203
WDR24,mut_important,1.2071542e-32
WDR24,cnv_del,1.2397842e-07
WDR24,cnv_amp,2.161333e-07
ARL11,mut_important,0.24431334
ARL11,cnv_del,0.40291303
ARL11,cnv_amp,0.69062483
RABEPK,mut_important,0.018422864
RABEPK,cnv_del,-0.007138298
RABEPK,cnv_amp,-0.04259884
CRISP1,mut_important,-1.1868067e-07
CRISP1,cnv_del,-3.8146684e-31
CRISP1,cnv_amp,-1.0006438e-32
ZNF202,mut_important,-5.052254e-33
ZNF202,cnv_del,6.503039e-11
ZNF202,cnv_amp,5.642886e-11
PAFAH2,mut_important,-0.0010485112
PAFAH2,cnv_del,2.9276446e-28
PAFAH2,cnv_amp,-1.736809e-24
MYF6,mut_important,1.2968395e-05
MYF6,cnv_del,6.1312694e-06
MYF6,cnv_amp,-1.4961843e-05
NHEJ1,mut_important,9.047421e-11
NHEJ1,cnv_del,-1.7305133e-32
NHEJ1,cnv_amp,9.626415e-31
GORASP1,mut_important,2.4984054e-32
GORASP1,cnv_del,1.3017397e-26
GORASP1,cnv_amp,2.0350307e-32
APOBEC3G,mut_important,-0.0003714064
APOBEC3G,cnv_del,0.00014222234
APOBEC3G,cnv_amp,0.0011709331
EPHA7,mut_important,-0.0001622098
EPHA7,cnv_del,1.7346088e-32
EPHA7,cnv_amp,3.229563e-24
NEK1,mut_important,-0.018904481
NEK1,cnv_del,-2.3037754e-32
NEK1,cnv_amp,-1.1965098e-32
SPRR1A,mut_important,4.8431237e-10
SPRR1A,cnv_del,-1.2535094e-32
SPRR1A,cnv_amp,1.0234721e-32
TJP1,mut_important,7.7950493e-13
TJP1,cnv_del,-6.0545894e-26
TJP1,cnv_amp,2.5720063e-32
CDKL4,mut_important,3.8293183e-07
CDKL4,cnv_del,9.080317e-33
CDKL4,cnv_amp,1.14404826e-32
GJA4,mut_important,-5.19958e-06
GJA4,cnv_del,4.313673e-33
GJA4,cnv_amp,3.052862e-30
SFT2D3,mut_important,-1.5475244e-12
SFT2D3,cnv_del,9.734207e-13
SFT2D3,cnv_amp,-4.3121075e-12
SNRPB2,mut_important,-7.3248725e-07
SNRPB2,cnv_del,2.3686825e-06
SNRPB2,cnv_amp,-2.3448926e-07
LPCAT2,mut_important,0.020763578
LPCAT2,cnv_del,-0.17360047
LPCAT2,cnv_amp,0.09475873
MYH9,mut_important,5.7571708e-12
MYH9,cnv_del,6.5329884e-33
MYH9,cnv_amp,-8.747127e-33
DIP2A,mut_important,-0.3626718
DIP2A,cnv_del,0.5575335
DIP2A,cnv_amp,-0.5085846
DPYSL4,mut_important,-0.00013450952
DPYSL4,cnv_del,-3.2711143e-28
DPYSL4,cnv_amp,-1.4998192e-30
HCRTR2,mut_important,-0.023478784
HCRTR2,cnv_del,-5.056737e-23
HCRTR2,cnv_amp,-2.2002827e-32
REG1A,mut_important,-2.1356384e-06
REG1A,cnv_del,-2.3926206e-32
REG1A,cnv_amp,-1.5658672e-32
AMDHD2,mut_important,-0.31248388
AMDHD2,cnv_del,-0.11698337
AMDHD2,cnv_amp,-0.030072303
CLCN1,mut_important,-0.0004972467
CLCN1,cnv_del,1.0082945e-33
CLCN1,cnv_amp,-1.399055e-28
SLC35G1,mut_important,-0.18361624
SLC35G1,cnv_del,0.87719
SLC35G1,cnv_amp,-0.2709152
HNRNPH2,mut_important,8.8622823e-16
HNRNPH2,cnv_del,-4.9326432e-33
HNRNPH2,cnv_amp,2.2808274e-32
SETD3,mut_important,0.40731153
SETD3,cnv_del,-0.053115964
SETD3,cnv_amp,-0.4613908
OSCP1,mut_important,-0.19304444
OSCP1,cnv_del,-2.4551615e-32
OSCP1,cnv_amp,1.2776138e-32
ARL5A,mut_important,-0.029101243
ARL5A,cnv_del,-0.009250827
ARL5A,cnv_amp,0.080426045
OR6C74,mut_important,4.389121e-05
OR6C74,cnv_del,2.9791035e-23
OR6C74,cnv_amp,3.7227927e-31
CLRN3,mut_important,-3.295192e-24
CLRN3,cnv_del,0.554734
CLRN3,cnv_amp,-0.80781907
LELP1,mut_important,-0.010518799
LELP1,cnv_del,-0.0053185862
LELP1,cnv_amp,-0.005271066
TIFA,mut_important,-2.4339683e-11
TIFA,cnv_del,9.015093e-12
TIFA,cnv_amp,1.8150509e-11
FMO1,mut_important,-0.00093643524
FMO1,cnv_del,-0.080578454
FMO1,cnv_amp,-0.0030759869
KPNA3,mut_important,-0.0005320395
KPNA3,cnv_del,0.00017397323
KPNA3,cnv_amp,-0.0050212992
ITSN1,mut_important,9.2707296e-32
ITSN1,cnv_del,-1.25971375e-14
ITSN1,cnv_amp,5.6505414e-16
SIAH3,mut_important,0.0030215431
SIAH3,cnv_del,-0.008041093
SIAH3,cnv_amp,-0.015013371
NOTCH1,mut_important,-8.764115e-25
NOTCH1,cnv_del,1.5882694e-08
NOTCH1,cnv_amp,1.7980405e-08
GABRA1,mut_important,-0.4299169
GABRA1,cnv_del,-0.2877017
GABRA1,cnv_amp,-0.34204325
WDFY1,mut_important,1.2712602e-24
WDFY1,cnv_del,0.00040893347
WDFY1,cnv_amp,-0.000350302
ZNF714,mut_important,-5.8076816e-06
ZNF714,cnv_del,3.5512718e-07
ZNF714,cnv_amp,-2.2955671e-06
LZTR1,mut_important,-1.011206e-06
LZTR1,cnv_del,-2.0659645e-07
LZTR1,cnv_amp,2.1785686e-06
ARHGAP19,mut_important,0.06665519
ARHGAP19,cnv_del,2.0238693e-32
ARHGAP19,cnv_amp,5.959732e-32
FRAS1,mut_important,-7.7491226e-05
FRAS1,cnv_del,1.04112234e-32
FRAS1,cnv_amp,3.209149e-33
CHUK,mut_important,-6.9735456e-06
CHUK,cnv_del,-2.2818342e-05
CHUK,cnv_amp,-5.5097284e-05
PPP6C,mut_important,-1.255639e-05
PPP6C,cnv_del,3.223688e-26
PPP6C,cnv_amp,6.529265e-35
EIF5A,mut_important,-5.76361e-29
EIF5A,cnv_del,2.9161562e-10
EIF5A,cnv_amp,6.1457843e-09
CASC3,mut_important,1.12375835e-32
CASC3,cnv_del,-0.000836764
CASC3,cnv_amp,-9.674391e-05
GRPEL2,mut_important,5.3392996e-33
GRPEL2,cnv_del,-0.26007244
GRPEL2,cnv_amp,-0.37215778
UBE2V1,mut_important,1.6945308e-32
UBE2V1,cnv_del,5.54364e-10
UBE2V1,cnv_amp,2.961002e-09
ZPLD1,mut_important,-3.1870945e-06
ZPLD1,cnv_del,2.5225342e-32
ZPLD1,cnv_amp,-2.422591e-31
LCE2D,mut_important,-0.025175076
LCE2D,cnv_del,-1.8518945e-32
LCE2D,cnv_amp,0.2214412
LRRIQ1,mut_important,0.00022843626
LRRIQ1,cnv_del,1.786278e-32
LRRIQ1,cnv_amp,-1.4373291e-32
WARS,mut_important,0.520277
WARS,cnv_del,0.3519497
WARS,cnv_amp,0.10056299
ASCC1,mut_important,-3.0160276e-08
ASCC1,cnv_del,1.8007621e-32
ASCC1,cnv_amp,-9.375446e-32
RIPK4,mut_important,-2.6632614e-08
RIPK4,cnv_del,6.1285674e-09
RIPK4,cnv_amp,-2.5960796e-08
S100PBP,mut_important,-0.0024059142
S100PBP,cnv_del,-0.011403764
S100PBP,cnv_amp,-0.16344677
WASF3,mut_important,1.3733767e-06
WASF3,cnv_del,-4.6723377e-33
WASF3,cnv_amp,-1.5344421e-32
MSX2,mut_important,9.1429445e-32
MSX2,cnv_del,-1.8139653e-15
MSX2,cnv_amp,1.6544325e-14
VPS13A,mut_important,0.20789294
