,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
GJC3,0.0,0.0,0.0,-0.056590393,0.22805494
CBWD3,0.0,0.0,0.0,-0.056590393,0.22805494
MYH11,2.5726649e-10,6.0,2.5726649e-10,-0.05658915,-0.7319564
KCTD2,0.0,0.0,0.0,-0.056590393,0.22805494
ZNRF4,0.0,0.0,0.0,-0.056590393,0.22805494
METTL15,0.0,0.0,0.0,-0.056590393,0.22805494
CENPJ,2.825843e-07,6.0,2.825843e-07,-0.055226732,-0.7309804
PSMD1,3.3995693e-07,47.0,7.233126e-09,-0.056555487,-7.290866
CCNG1,0.0,1.0,0.0,-0.056590393,0.06805289
ZNF596,0.0,0.0,0.0,-0.056590393,0.22805494
IKBKB,3.9346874e-17,19.0,3.9346874e-17,-0.056590393,-2.8119838
COL4A2,4.7715907e-14,4.0,4.7715907e-14,-0.056590393,-0.41195324
SLC10A2,0.0,1.0,0.0,-0.056590393,0.06805289
QRICH1,0.0,0.0,0.0,-0.056590393,0.22805494
E2F7,0.0,1.0,0.0,-0.056590393,0.06805289
TMCO4,0.0,0.0,0.0,-0.056590393,0.22805494
CELF2,0.0,0.0,0.0,-0.056590393,0.22805494
SRBD1,0.0,0.0,0.0,-0.056590393,0.22805494
PAWR,0.0,0.0,0.0,-0.056590393,0.22805494
SSR3,1.4567217e-14,1.0,1.4567217e-14,-0.056590393,0.06805289
GYG2,0.0,5.0,0.0,-0.056590393,-0.57195526
MDM1,0.0,0.0,0.0,-0.056590393,0.22805494
SIPA1L1,3.322615e-16,1.0,3.322615e-16,-0.056590393,0.06805289
KDM4C,0.0,2.0,0.0,-0.056590393,-0.09194915
NAA50,0.0,0.0,0.0,-0.056590393,0.22805494
HBQ1,0.0,0.0,0.0,-0.056590393,0.22805494
BCAS1,0.0,0.0,0.0,-0.056590393,0.22805494
CYP4F22,2.526429e-22,4.0,2.526429e-22,-0.056590393,-0.41195324
ETFDH,0.0,0.0,0.0,-0.056590393,0.22805494
OR13C9,0.0,1.0,0.0,-0.056590393,0.06805289
MEIS1,0.0,1.0,0.0,-0.056590393,0.06805289
LZIC,0.0,0.0,0.0,-0.056590393,0.22805494
IL6R,0.0,2.0,0.0,-0.056590393,-0.09194915
MAP4K3,0.0,0.0,0.0,-0.056590393,0.22805494
ADCY2,1.2282804e-08,6.0,1.2282804e-08,-0.05653112,-0.7319149
GABRG3,5.3988968e-21,1.0,5.3988968e-21,-0.056590393,0.06805289
NKX2-1,0.0,0.0,0.0,-0.056590393,0.22805494
PFN4,0.0,0.0,0.0,-0.056590393,0.22805494
ALPK2,0.0,0.0,0.0,-0.056590393,0.22805494
OR4X2,1.1890301e-09,1.0,1.1890301e-09,-0.056584656,0.06805699
TBL3,2.3031799e-23,2.0,2.3031799e-23,-0.056590393,-0.09194915
EXOG,0.0,0.0,0.0,-0.056590393,0.22805494
OR5H6,0.0,1.0,0.0,-0.056590393,0.06805289
VPS35,2.066554e-16,1.0,2.066554e-16,-0.056590393,0.06805289
FCRL4,0.0,0.0,0.0,-0.056590393,0.22805494
LLGL2,0.0,0.0,0.0,-0.056590393,0.22805494
ZNF251,0.0,0.0,0.0,-0.056590393,0.22805494
PHACTR3,0.0,0.0,0.0,-0.056590393,0.22805494
OGFRL1,0.0,0.0,0.0,-0.056590393,0.22805494
CD4,0.0,11.0,0.0,-0.056590393,-1.5319674
ARAF,0.0,7.0,0.0,-0.056590393,-0.89195937
FGD4,0.0,3.0,0.0,-0.056590393,-0.2519512
RGS8,0.0,0.0,0.0,-0.056590393,0.22805494
CYP20A1,0.0,0.0,0.0,-0.056590393,0.22805494
DDR2,0.0,0.0,0.0,-0.056590393,0.22805494
GUCA1B,0.0,0.0,0.0,-0.056590393,0.22805494
CHST15,7.207166e-07,1.0,7.207166e-07,-0.05311246,0.070544444
PIP5KL1,0.0,0.0,0.0,-0.056590393,0.22805494
OR51M1,1.389047e-11,1.0,1.389047e-11,-0.056590326,0.06805294
CDK12,7.675435e-18,1.0,7.675435e-18,-0.056590393,0.06805289
TBC1D19,0.0,0.0,0.0,-0.056590393,0.22805494
LDHB,0.0,0.0,0.0,-0.056590393,0.22805494
MRPL35,1.824597e-08,3.0,1.824597e-08,-0.056502342,-0.2518881
ZMYM5,0.0,0.0,0.0,-0.056590393,0.22805494
MED13,4.3238943e-19,1.0,4.3238943e-19,-0.056590393,0.06805289
NCDN,0.0,0.0,0.0,-0.056590393,0.22805494
PIK3CD,0.0,7.0,0.0,-0.056590393,-0.89195937
SLC35A4,0.0,0.0,0.0,-0.056590393,0.22805494
PLEKHB2,0.0,0.0,0.0,-0.056590393,0.22805494
ADI1,3.9611233e-08,1.0,3.9611233e-08,-0.05639924,0.06818983
RNASEH2B,0.0,0.0,0.0,-0.056590393,0.22805494
INTS1,2.9763258e-05,1.0,2.9763258e-05,0.08703707,0.17094615
FAM192A,0.0,0.0,0.0,-0.056590393,0.22805494
ESCO1,5.1424692e-08,1.0,5.1424692e-08,-0.056342233,0.068230666
KIAA0895,0.0,0.0,0.0,-0.056590393,0.22805494
LYZL2,0.0,0.0,0.0,-0.056590393,0.22805494
TMF1,1.558239e-19,1.0,1.558239e-19,-0.056590393,0.06805289
SRM,0.0,0.0,0.0,-0.056590393,0.22805494
MSRA,2.1606529e-11,1.0,2.1606529e-11,-0.056590285,0.06805296
LGI2,0.0,1.0,0.0,-0.056590393,0.06805289
TAF11,9.512466e-10,7.0,9.512466e-10,-0.0565858,-0.8919561
PGRMC2,0.0,0.0,0.0,-0.056590393,0.22805494
MRPL30,0.0,3.0,0.0,-0.056590393,-0.2519512
NDUFAF2,4.770568e-18,1.0,4.770568e-18,-0.056590393,0.06805289
ASNA1,0.0,1.0,0.0,-0.056590393,0.06805289
CCDC115,0.0,0.0,0.0,-0.056590393,0.22805494
FSCN2,0.0,0.0,0.0,-0.056590393,0.22805494
CREBL2,0.0,0.0,0.0,-0.056590393,0.22805494
ENO2,0.0,1.0,0.0,-0.056590393,0.06805289
TPCN2,0.0,0.0,0.0,-0.056590393,0.22805494
RRAD,0.0,0.0,0.0,-0.056590393,0.22805494
LIN9,1.21589165e-08,2.0,1.21589165e-08,-0.056531716,-0.091907114
FGF23,0.0,21.0,0.0,-0.056590393,-3.1319878
BRD8,1.1872797e-09,1.0,1.1872797e-09,-0.056584664,0.06805699
BFSP1,0.0,0.0,0.0,-0.056590393,0.22805494
IWS1,5.7417926e-10,2.0,5.7417926e-10,-0.05658762,-0.09194716
MTX3,0.0,0.0,0.0,-0.056590393,0.22805494
FOXN2,0.0,0.0,0.0,-0.056590393,0.22805494
AGFG1,1.8917123e-12,1.0,1.8917123e-12,-0.056590382,0.068052895
CHAF1B,0.0,0.0,0.0,-0.056590393,0.22805494
OR5J2,2.057987e-14,1.0,2.057987e-14,-0.056590393,0.06805289
SHC1,1.2939095e-07,26.0,4.976575e-09,-0.056566376,-3.9315505
CELA2A,0.0,1.0,0.0,-0.056590393,0.06805289
TRABD,0.0,0.0,0.0,-0.056590393,0.22805494
ZBED2,0.0,0.0,0.0,-0.056590393,0.22805494
DLG5,0.0,0.0,0.0,-0.056590393,0.22805494
CTH,7.087031e-06,2.0,7.087031e-06,-0.022390766,-0.067448884
RCAN3,0.0,0.0,0.0,-0.056590393,0.22805494
POLD1,2.966109e-18,14.0,2.966109e-18,-0.056590393,-2.0119736
DAAM1,4.086812e-14,1.0,4.086812e-14,-0.056590393,0.06805289
KCND1,2.4726492e-07,2.0,2.4726492e-07,-0.05539717,-0.09109434
FGF13,0.0,0.0,0.0,-0.056590393,0.22805494
RNLS,2.3717165e-08,1.0,2.3717165e-08,-0.05647594,0.06813488
CYP2A7,0.0,2.0,0.0,-0.056590393,-0.09194915
SLC10A3,0.0,0.0,0.0,-0.056590393,0.22805494
RGS14,0.0,0.0,0.0,-0.056590393,0.22805494
BAAT,2.7229527e-07,2.0,2.7229527e-07,-0.055276386,-0.09100781
DLEU7,0.0,0.0,0.0,-0.056590393,0.22805494
SPIRE1,0.0,0.0,0.0,-0.056590393,0.22805494
DNAJC17,0.0,0.0,0.0,-0.056590393,0.22805494
SASS6,0.0,0.0,0.0,-0.056590393,0.22805494
KLHDC9,0.0,0.0,0.0,-0.056590393,0.22805494
SLC9A7,2.4823258e-15,1.0,2.4823258e-15,-0.056590393,0.06805289
UPK2,0.0,0.0,0.0,-0.056590393,0.22805494
LMO2,5.7774514e-08,1.0,5.7774514e-08,-0.05631159,0.06825262
RIN2,1.8453167e-06,1.0,1.8453167e-06,-0.047685515,0.07443225
SYTL3,0.0,0.0,0.0,-0.056590393,0.22805494
CDCA4,0.0,0.0,0.0,-0.056590393,0.22805494
ZNF442,0.0,0.0,0.0,-0.056590393,0.22805494
TBC1D17,0.0,1.0,0.0,-0.056590393,0.06805289
BOC,8.229081e-14,3.0,8.229081e-14,-0.056590393,-0.2519512
BRPF1,3.990236e-06,2.0,3.990236e-06,-0.037334856,-0.078154676
IL1RAP,3.6528913e-10,3.0,3.6528913e-10,-0.056588627,-0.2519499
RHOA,0.0,22.0,0.0,-0.056590393,-3.2919898
MRPL37,3.4101873e-08,3.0,3.4101873e-08,-0.05642583,-0.2518333
SRP68,2.662798e-07,1.0,2.662798e-07,-0.055305414,0.06897344
HMGXB4,0.0,0.0,0.0,-0.056590393,0.22805494
TDG,0.0,5.0,0.0,-0.056590393,-0.57195526
UBXN7,4.5967903e-20,1.0,4.5967903e-20,-0.056590393,0.06805289
ECSIT,1.4056933e-13,1.0,1.4056933e-13,-0.056590393,0.06805289
CTNNA3,0.0,0.0,0.0,-0.056590393,0.22805494
AGPAT3,0.0,2.0,0.0,-0.056590393,-0.09194915
SYNCRIP,0.0,0.0,0.0,-0.056590393,0.22805494
NUDT9,1.2792031e-10,1.0,1.2792031e-10,-0.05658977,0.068053335
IQCF3,0.0,0.0,0.0,-0.056590393,0.22805494
UTP23,0.0,0.0,0.0,-0.056590393,0.22805494
PRPF3,3.0680656e-09,1.0,3.0680656e-09,-0.05657559,0.06806349
IPPK,0.0,2.0,0.0,-0.056590393,-0.09194915
CASP4,7.261701e-08,1.0,7.261701e-08,-0.056239966,0.06830393
CRYGC,0.0,0.0,0.0,-0.056590393,0.22805494
TMEM176B,0.0,0.0,0.0,-0.056590393,0.22805494
LMTK2,0.0,0.0,0.0,-0.056590393,0.22805494
HNRNPA3,0.0,1.0,0.0,-0.056590393,0.06805289
OCLM,0.0,0.0,0.0,-0.056590393,0.22805494
SLC43A2,0.0,1.0,0.0,-0.056590393,0.06805289
ZNF207,0.0,0.0,0.0,-0.056590393,0.22805494
KCTD15,0.0,1.0,0.0,-0.056590393,0.06805289
CALY,0.0,0.0,0.0,-0.056590393,0.22805494
HSD17B7,0.0,0.0,0.0,-0.056590393,0.22805494
ATXN3L,0.0,1.0,0.0,-0.056590393,0.06805289
KRT76,0.0,0.0,0.0,-0.056590393,0.22805494
ARIH2,0.0,1.0,0.0,-0.056590393,0.06805289
TMEM50A,0.0,0.0,0.0,-0.056590393,0.22805494
ZNF564,0.0,0.0,0.0,-0.056590393,0.22805494
PLCXD2,0.0,0.0,0.0,-0.056590393,0.22805494
ASPSCR1,3.1883864e-15,1.0,3.1883864e-15,-0.056590393,0.06805289
SLC26A8,0.0,0.0,0.0,-0.056590393,0.22805494
TMEM135,0.0,0.0,0.0,-0.056590393,0.22805494
WBP11,1.9766222e-12,1.0,1.9766222e-12,-0.056590382,0.068052895
SCRN2,0.0,0.0,0.0,-0.056590393,0.22805494
RB1CC1,1.3730525e-11,1.0,1.3730525e-11,-0.056590326,0.06805294
APOL6,0.0,0.0,0.0,-0.056590393,0.22805494
OR5M3,1.2931779e-09,1.0,1.2931779e-09,-0.05658415,0.06805736
LRFN3,3.0636824e-10,1.0,3.0636824e-10,-0.056588914,0.068053946
CCDC121,0.0,0.0,0.0,-0.056590393,0.22805494
EXT1,5.379492e-09,1.0,5.379492e-09,-0.05656443,0.068071485
PAPPA2,8.012417e-19,1.0,8.012417e-19,-0.056590393,0.06805289
GPBP1,0.0,0.0,0.0,-0.056590393,0.22805494
MBP,0.0,0.0,0.0,-0.056590393,0.22805494
CYB5R2,0.0,1.0,0.0,-0.056590393,0.06805289
CMPK1,1.9942171e-13,1.0,1.9942171e-13,-0.056590393,0.06805289
USP1,3.5617776e-14,2.0,3.5617776e-14,-0.056590393,-0.09194915
ANXA7,0.0,0.0,0.0,-0.056590393,0.22805494
FURIN,0.0,10.0,0.0,-0.056590393,-1.3719654
HRH3,0.0,1.0,0.0,-0.056590393,0.06805289
ZNF518A,0.0,0.0,0.0,-0.056590393,0.22805494
SNX19,0.0,0.0,0.0,-0.056590393,0.22805494
MAP3K4,0.0,0.0,0.0,-0.056590393,0.22805494
TGIF1,0.0,1.0,0.0,-0.056590393,0.06805289
HECTD3,4.2295955e-13,1.0,4.2295955e-13,-0.056590393,0.06805289
DNAJC1,0.0,0.0,0.0,-0.056590393,0.22805494
ESX1,0.0,0.0,0.0,-0.056590393,0.22805494
NAGS,0.0,1.0,0.0,-0.056590393,0.06805289
WSB2,0.0,1.0,0.0,-0.056590393,0.06805289
SMG5,2.669114e-16,1.0,2.669114e-16,-0.056590393,0.06805289
FAM149A,0.0,0.0,0.0,-0.056590393,0.22805494
GANC,0.0,0.0,0.0,-0.056590393,0.22805494
CYLC1,0.0,0.0,0.0,-0.056590393,0.22805494
FAM120B,1.6484301e-12,1.0,1.6484301e-12,-0.056590382,0.068052895
OR56A1,0.0,1.0,0.0,-0.056590393,0.06805289
PATZ1,0.0,0.0,0.0,-0.056590393,0.22805494
PRDM5,0.0,0.0,0.0,-0.056590393,0.22805494
GABRR1,1.2938891e-14,1.0,1.2938891e-14,-0.056590393,0.06805289
SPRR2B,2.675126e-08,1.0,2.675126e-08,-0.0564613,0.068145365
KCNG1,1.120089e-21,1.0,1.120089e-21,-0.056590393,0.06805289
REEP1,0.0,0.0,0.0,-0.056590393,0.22805494
ZFP82,0.0,0.0,0.0,-0.056590393,0.22805494
NCOA4,0.0,0.0,0.0,-0.056590393,0.22805494
PLA2G4A,8.5175045e-10,12.0,8.5175045e-10,-0.05658628,-1.6919664
IRAK3,0.0,0.0,0.0,-0.056590393,0.22805494
ADAM10,0.0,12.0,0.0,-0.056590393,-1.6919694
SESN1,6.302077e-08,1.0,6.302077e-08,-0.056286275,0.06827075
PRKAG2,1.5860714e-05,8.0,1.5860714e-05,0.019948076,-0.99713004
RNASE11,0.0,0.0,0.0,-0.056590393,0.22805494
ACTC1,0.0,0.0,0.0,-0.056590393,0.22805494
GSX2,0.0,0.0,0.0,-0.056590393,0.22805494
DEFB125,0.0,1.0,0.0,-0.056590393,0.06805289
PRRG1,0.0,0.0,0.0,-0.056590393,0.22805494
AMN1,0.0,0.0,0.0,-0.056590393,0.22805494
ARHGAP21,3.7587566e-10,1.0,3.7587566e-10,-0.05658858,0.068054184
BFAR,0.0,0.0,0.0,-0.056590393,0.22805494
CRIP1,0.0,0.0,0.0,-0.056590393,0.22805494
DTWD1,0.0,0.0,0.0,-0.056590393,0.22805494
ZNF382,0.0,0.0,0.0,-0.056590393,0.22805494
PPAT,1.5017221e-12,1.0,1.5017221e-12,-0.056590382,0.068052895
MPP5,1.5553423e-11,1.0,1.5553423e-11,-0.05659032,0.06805294
ASXL2,1.2239957e-06,1.0,1.2239957e-06,-0.050683796,0.07228431
OCM2,0.0,0.0,0.0,-0.056590393,0.22805494
ARHGAP1,0.0,1.0,0.0,-0.056590393,0.06805289
IMPG2,0.0,0.0,0.0,-0.056590393,0.22805494
NDUFB6,1.4991338e-11,1.0,1.4991338e-11,-0.056590322,0.06805294
MZF1,0.0,0.0,0.0,-0.056590393,0.22805494
PPIC,0.0,0.0,0.0,-0.056590393,0.22805494
TJAP1,0.0,0.0,0.0,-0.056590393,0.22805494
E2F4,9.95489e-08,5.0,9.95489e-08,-0.056110002,-0.5716111
HSDL2,0.0,0.0,0.0,-0.056590393,0.22805494
TPST2,0.0,0.0,0.0,-0.056590393,0.22805494
PTTG2,0.0,0.0,0.0,-0.056590393,0.22805494
TRIP12,4.0925358e-13,1.0,4.0925358e-13,-0.056590393,0.06805289
CLRN1,0.0,0.0,0.0,-0.056590393,0.22805494
FAM200A,0.0,0.0,0.0,-0.056590393,0.22805494
ALKBH5,0.0,0.0,0.0,-0.056590393,0.22805494
ALG2,0.0,0.0,0.0,-0.056590393,0.22805494
NT5C2,1.9541684e-12,1.0,1.9541684e-12,-0.056590382,0.068052895
EDA2R,4.0867214e-12,1.0,4.0867214e-12,-0.056590375,0.0680529
TNFRSF10B,4.069758e-05,5.0,4.069758e-05,0.13980243,-0.43126145
NPY5R,2.5616714e-06,1.0,2.5616714e-06,-0.044228625,0.07690873
CHRNG,1.0332252e-09,1.0,1.0332252e-09,-0.056585405,0.068056464
COX7A1,0.0,0.0,0.0,-0.056590393,0.22805494
PYGM,1.1901099e-07,1.0,1.1901099e-07,-0.056016084,0.06846431
RALB,2.7463705e-09,1.0,2.7463705e-09,-0.05657714,0.06806238
LGALSL,0.0,0.0,0.0,-0.056590393,0.22805494
TNNI3K,0.0,0.0,0.0,-0.056590393,0.22805494
RSPH4A,0.0,0.0,0.0,-0.056590393,0.22805494
USP42,1.4959778e-07,1.0,1.4959778e-07,-0.055868484,0.06857005
CLEC4M,0.0,0.0,0.0,-0.056590393,0.22805494
PDSS1,9.172541e-08,1.0,9.172541e-08,-0.056147758,0.06836999
RPRD2,0.0011200999,1.0,0.0011200999,5.3486347,3.9403014
CALR,9.842735e-09,6.0,9.842735e-09,-0.056542896,-0.7319233
NR2F6,6.4919995e-08,1.0,6.4919995e-08,-0.05627711,0.068277314
FANCF,4.2904523e-15,1.0,4.2904523e-15,-0.056590393,0.06805289
ARL4D,0.0,0.0,0.0,-0.056590393,0.22805494
ZNF780B,0.0,0.0,0.0,-0.056590393,0.22805494
NEURL4,0.0,0.0,0.0,-0.056590393,0.22805494
DENND2A,9.855898e-12,1.0,9.855898e-12,-0.056590345,0.068052925
GATAD2B,2.704251e-05,4.0,2.704251e-05,0.07390766,-0.31846577
SP1,0.0,5.0,0.0,-0.056590393,-0.57195526
TSSK2,0.0,0.0,0.0,-0.056590393,0.22805494
RPP30,6.80355e-07,2.0,6.80355e-07,-0.053307228,-0.08959712
CENPO,4.5055494e-06,5.0,4.5055494e-06,-0.034848128,-0.5563793
KCTD18,0.0,0.0,0.0,-0.056590393,0.22805494
TM2D2,0.0,0.0,0.0,-0.056590393,0.22805494
NUDT12,2.3654262e-07,1.0,2.3654262e-07,-0.05544892,0.06887063
OR8B12,0.0,1.0,0.0,-0.056590393,0.06805289
GGH,5.74649e-06,1.0,5.74649e-06,-0.028859766,0.087918825
CDC42EP3,0.0,1.0,0.0,-0.056590393,0.06805289
ELP2,9.954153e-06,1.0,9.954153e-06,-0.008555001,0.10246495
TRIP10,0.0,1.0,0.0,-0.056590393,0.06805289
TUFM,0.0,1.0,0.0,-0.056590393,0.06805289
RAB40C,0.0,1.0,0.0,-0.056590393,0.06805289
INPP5A,7.052235e-08,1.0,7.052235e-08,-0.056250077,0.068296686
OAZ3,0.0,1.0,0.0,-0.056590393,0.06805289
NAT6,0.0,0.0,0.0,-0.056590393,0.22805494
TNRC6C,1.9780897e-05,11.0,1.9780897e-05,0.038865555,-1.4635837
HLA-C,3.97458e-05,5.0,3.97458e-05,0.13520946,-0.43455178
IL9,0.0,1.0,0.0,-0.056590393,0.06805289
LIMS2,0.0,0.0,0.0,-0.056590393,0.22805494
GLRX2,0.0,0.0,0.0,-0.056590393,0.22805494
ZNF44,0.0,0.0,0.0,-0.056590393,0.22805494
OR2Y1,1.7162951e-19,1.0,1.7162951e-19,-0.056590393,0.06805289
EIF4ENIF1,0.0,0.0,0.0,-0.056590393,0.22805494
EIF3B,4.759193e-10,6.0,4.759193e-10,-0.056588095,-0.73195565
MADD,0.0003687992,2.0,0.0003687992,1.7231103,1.1830105
MRPL9,8.0157495e-13,3.0,8.0157495e-13,-0.056590386,-0.2519512
DYDC1,0.0,0.0,0.0,-0.056590393,0.22805494
ZSCAN29,0.0,0.0,0.0,-0.056590393,0.22805494
FCHO2,8.265607e-06,1.0,8.265607e-06,-0.016703356,0.09662756
CTNNBIP1,1.5751297e-19,1.0,1.5751297e-19,-0.056590393,0.06805289
PPIE,0.00069561537,5.0,0.00069561537,3.300215,1.8328261
TARSL2,0.0,0.0,0.0,-0.056590393,0.22805494
FGF2,3.056531e-12,22.0,3.056531e-12,-0.05659038,-3.2919898
EXOC8,0.0007186455,3.0,0.0007186455,3.4113507,2.2324467
TP53BP1,0.00022538097,4.0,0.00022538097,1.0310223,0.36720148
TMOD2,0.0,1.0,0.0,-0.056590393,0.06805289
ZNF317,0.0,0.0,0.0,-0.056590393,0.22805494
AZIN1,0.0,1.0,0.0,-0.056590393,0.06805289
PSMD2,2.3398223e-07,47.0,4.9783453e-09,-0.056566365,-7.2912326
CASS4,0.0,0.0,0.0,-0.056590393,0.22805494
ETV4,9.837803e-15,1.0,9.837803e-15,-0.056590393,0.06805289
COL24A1,2.4596934e-06,1.0,2.4596934e-06,-0.044720735,0.07655618
IL27,0.0,1.0,0.0,-0.056590393,0.06805289
ABI2,1.4036523e-08,2.0,1.4036523e-08,-0.056522656,-0.091900624
NDOR1,1.7901517e-12,1.0,1.7901517e-12,-0.056590382,0.068052895
GPR135,0.0,0.0,0.0,-0.056590393,0.22805494
RREB1,0.0,0.0,0.0,-0.056590393,0.22805494
MPHOSPH10,1.3186691e-12,2.0,1.3186691e-12,-0.056590386,-0.09194915
OR4C45,3.1003782e-15,1.0,3.1003782e-15,-0.056590393,0.06805289
E4F1,0.0,0.0,0.0,-0.056590393,0.22805494
UBC,0.0,118.0,0.0,-0.056590393,-18.652185
ZNF790,0.0,0.0,0.0,-0.056590393,0.22805494
RHAG,8.509882e-09,3.0,8.509882e-09,-0.056549326,-0.25192174
MTPAP,0.0,0.0,0.0,-0.056590393,0.22805494
ZDHHC5,0.0,0.0,0.0,-0.056590393,0.22805494
TRAF3IP1,1.8786959e-09,1.0,1.8786959e-09,-0.056581326,0.068059385
DEFB105A,1.0037508e-12,1.0,1.0037508e-12,-0.056590386,0.068052895
ZFP62,0.0,0.0,0.0,-0.056590393,0.22805494
PAK2,6.013468e-06,15.0,6.013468e-06,-0.02757142,-2.1511867
CCDC51,0.0,0.0,0.0,-0.056590393,0.22805494
DDX59,0.0,0.0,0.0,-0.056590393,0.22805494
ACLY,7.401878e-07,2.0,7.401878e-07,-0.053018495,-0.08939028
CRYGA,0.0,0.0,0.0,-0.056590393,0.22805494
RFXAP,0.0,0.0,0.0,-0.056590393,0.22805494
FGF6,0.0,14.0,0.0,-0.056590393,-2.0119736
C8B,7.7658435e-12,2.0,7.7658435e-12,-0.056590352,-0.09194912
MRPL39,0.0,3.0,0.0,-0.056590393,-0.2519512
ARHGAP6,4.0970486e-19,1.0,4.0970486e-19,-0.056590393,0.06805289
EEPD1,0.0,0.0,0.0,-0.056590393,0.22805494
CHST12,0.0,1.0,0.0,-0.056590393,0.06805289
KIF4B,1.0386397e-11,4.0,1.0386397e-11,-0.056590345,-0.4119532
INTS3,0.00052279566,1.0,0.00052279566,2.4662454,1.875387
OR5L1,7.140542e-07,1.0,7.140542e-07,-0.053144608,0.070521414
ZC2HC1A,0.0,0.0,0.0,-0.056590393,0.22805494
SLC39A9,0.0,0.0,0.0,-0.056590393,0.22805494
HMGB4,0.0,0.0,0.0,-0.056590393,0.22805494
ZNF672,0.0,0.0,0.0,-0.056590393,0.22805494
KLK12,2.3679348e-08,1.0,2.3679348e-08,-0.05647612,0.06813475
LTBR,0.0,1.0,0.0,-0.056590393,0.06805289
SCFD1,2.5745107e-08,1.0,2.5745107e-08,-0.056466155,0.068141885
DPF2,0.0,0.0,0.0,-0.056590393,0.22805494
TWF1,0.0,0.0,0.0,-0.056590393,0.22805494
PRKAA2,9.355324e-07,8.0,9.355324e-07,-0.052075826,-1.0487272
AMIGO1,0.0,0.0,0.0,-0.056590393,0.22805494
MAP4K2,0.0,0.0,0.0,-0.056590393,0.22805494
ITGAV,0.00020831516,9.0,0.00020831516,0.9486684,-0.4918062
SETD2,3.5596136e-19,1.0,3.5596136e-19,-0.056590393,0.06805289
ABCD3,0.0,1.0,0.0,-0.056590393,0.06805289
GABPB2,0.0,0.0,0.0,-0.056590393,0.22805494
PSME4,4.4084936e-09,42.0,1.04964135e-10,-0.056589887,-6.492015
ABL1,3.5905875e-06,8.0,3.5905875e-06,-0.039263424,-1.0395485
GALP,0.0,0.0,0.0,-0.056590393,0.22805494
ATG10,8.7849725e-13,1.0,8.7849725e-13,-0.056590386,0.068052895
IDI2,0.0,0.0,0.0,-0.056590393,0.22805494
CHGA,0.0,0.0,0.0,-0.056590393,0.22805494
CRTC2,0.0,0.0,0.0,-0.056590393,0.22805494
GRM8,2.5387346e-09,1.0,2.5387346e-09,-0.05657814,0.068061665
WDR91,0.0,0.0,0.0,-0.056590393,0.22805494
GRPEL1,8.261137e-08,1.0,8.261137e-08,-0.05619174,0.068338476
EXPH5,0.0,0.0,0.0,-0.056590393,0.22805494
SUPT16H,2.2270566e-08,5.0,2.2270566e-08,-0.05648292,-0.57187825
MTR,5.2614785e-10,4.0,5.2614785e-10,-0.05658785,-0.4119514
ISOC1,0.0,0.0,0.0,-0.056590393,0.22805494
PON1,3.9513967e-18,1.0,3.9513967e-18,-0.056590393,0.06805289
IGLON5,0.0,0.0,0.0,-0.056590393,0.22805494
SATB2,8.0147315e-13,2.0,8.0147315e-13,-0.056590386,-0.09194915
SERPINB4,0.0,0.0,0.0,-0.056590393,0.22805494
PLD1,6.6920944e-09,4.0,6.6920944e-09,-0.0565581,-0.41193008
TRIM54,0.0,0.0,0.0,-0.056590393,0.22805494
RBBP4,9.2100627e-10,12.0,9.2100627e-10,-0.056585945,-1.6919663
BNIP1,6.644435e-05,1.0,6.644435e-05,0.26404768,0.29775473
TATDN1,0.0,0.0,0.0,-0.056590393,0.22805494
VIM,1.25552955e-08,3.0,1.25552955e-08,-0.0565298,-0.25190777
OR7A10,0.0,1.0,0.0,-0.056590393,0.06805289
GEMIN5,5.787611e-16,1.0,5.787611e-16,-0.056590393,0.06805289
IL7R,2.27891e-13,2.0,2.27891e-13,-0.056590393,-0.09194915
QPCTL,0.0,0.0,0.0,-0.056590393,0.22805494
OPRM1,2.870006e-10,3.0,2.870006e-10,-0.056589004,-0.25195017
RRAS,2.672675e-13,3.0,2.672675e-13,-0.056590393,-0.2519512
DDX54,0.0,0.0,0.0,-0.056590393,0.22805494
PTPN23,1.2822746e-17,1.0,1.2822746e-17,-0.056590393,0.06805289
LOXL1,0.0,1.0,0.0,-0.056590393,0.06805289
PLXDC2,0.0,0.0,0.0,-0.056590393,0.22805494
DHX40,0.0,0.0,0.0,-0.056590393,0.22805494
RGPD6,0.0,0.0,0.0,-0.056590393,0.22805494
ZNF500,0.0,0.0,0.0,-0.056590393,0.22805494
LRRC14,0.0,0.0,0.0,-0.056590393,0.22805494
ZBTB46,0.0,0.0,0.0,-0.056590393,0.22805494
VWA5B1,0.0,0.0,0.0,-0.056590393,0.22805494
AZU1,0.0,1.0,0.0,-0.056590393,0.06805289
NINJ1,0.0,0.0,0.0,-0.056590393,0.22805494
OR2D3,8.41376e-11,1.0,8.41376e-11,-0.056589983,0.06805318
HNF1B,2.5552555e-10,1.0,2.5552555e-10,-0.056589156,0.068053775
NEU1,0.0,2.0,0.0,-0.056590393,-0.09194915
GPR160,0.0,0.0,0.0,-0.056590393,0.22805494
VDR,0.0,3.0,0.0,-0.056590393,-0.2519512
PLA2G4D,0.0,7.0,0.0,-0.056590393,-0.89195937
CCDC140,0.0,0.0,0.0,-0.056590393,0.22805494
