,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
ARMC5,0.0,0.0,0.0,-0.10343876,0.23665415
PGK1,2.6278298e-07,1.0,2.6278298e-07,-0.10327541,0.05958233
FAXC,0.0,0.0,0.0,-0.10343876,0.23665415
ALG5,0.0,0.0,0.0,-0.10343876,0.23665415
SNX33,0.0,0.0,0.0,-0.10343876,0.23665415
FAIM,0.0,0.0,0.0,-0.10343876,0.23665415
CPT1A,1.3818639e-05,3.0,1.3818639e-05,-0.09484885,-0.288357
PNPO,0.00018563996,1.0,0.00018563996,0.011958194,0.14784957
CAT,9.287263e-06,2.0,9.287263e-06,-0.09766563,-0.11331764
ZNHIT6,0.0,0.0,0.0,-0.10343876,0.23665415
UBFD1,0.0,0.0,0.0,-0.10343876,0.23665415
FAM50B,0.0,0.0,0.0,-0.10343876,0.23665415
ASXL1,1.1881478e-06,1.0,1.1881478e-06,-0.10270018,0.060022943
EIF2B2,9.677909e-06,1.0,9.677909e-06,-0.0974228,0.06406534
PPFIBP1,1.8398133e-07,1.0,1.8398133e-07,-0.10332439,0.05954481
MC4R,8.614115e-09,1.0,8.614115e-09,-0.1034334,0.059461307
HS6ST1,3.418269e-08,1.0,3.418269e-08,-0.10341751,0.059473485
QKI,1.0147618e-06,1.0,1.0147618e-06,-0.10280796,0.059940387
APOL6,0.0,0.0,0.0,-0.10343876,0.23665415
NCOA1,0.00026374217,5.0,0.00026374217,0.060507853,-0.52374995
NPRL2,0.0,0.0,0.0,-0.10343876,0.23665415
CEP78,0.00026593616,5.0,0.00026593616,0.061871674,-0.5227053
FAF1,0.0,0.0,0.0,-0.10343876,0.23665415
MED23,3.2548964e-05,1.0,3.2548964e-05,-0.08320577,0.07495538
POTEC,0.0,0.0,0.0,-0.10343876,0.23665415
ARFGAP3,1.5804385e-07,2.0,1.5804385e-07,-0.10334051,-0.117664516
KCNQ4,6.3254735e-09,1.0,6.3254735e-09,-0.10343482,0.05946022
RBM39,0.0,0.0,0.0,-0.10343876,0.23665415
MRGBP,1.3804499e-06,1.0,1.3804499e-06,-0.102580644,0.060114507
EDEM1,0.00012400089,2.0,0.00012400089,-0.026357701,-0.058696803
HACD4,1.7685369e-06,1.0,1.7685369e-06,-0.1023394,0.060299296
VPS9D1,0.0,0.0,0.0,-0.10343876,0.23665415
ARHGEF10,1.226025e-06,3.0,1.226025e-06,-0.10267664,-0.29435295
FBXL14,0.0003999869,2.0,0.0003999869,0.14519988,0.0727138
PIP5KL1,0.0,0.0,0.0,-0.10343876,0.23665415
NUFIP2,0.0,0.0,0.0,-0.10343876,0.23665415
CFAP58,0.0,0.0,0.0,-0.10343876,0.23665415
NAT10,3.3824917e-06,1.0,3.3824917e-06,-0.101336144,0.061067782
TUBA3D,0.0,0.0,0.0,-0.10343876,0.23665415
RAB6A,0.001778629,6.0,0.001778629,1.0021871,0.020365795
MKLN1,0.0,0.0,0.0,-0.10343876,0.23665415
ZXDB,0.0,0.0,0.0,-0.10343876,0.23665415
EEPD1,0.0,0.0,0.0,-0.10343876,0.23665415
EXOC3,8.219973e-06,3.0,8.219973e-06,-0.09832908,-0.2910228
SYCP2,2.2548926e-05,1.0,2.2548926e-05,-0.089421965,0.070193864
LIAS,0.0,0.0,0.0,-0.10343876,0.23665415
YTHDF3,0.0,0.0,0.0,-0.10343876,0.23665415
TSR1,1.1636025e-06,1.0,1.1636025e-06,-0.10271544,0.060011253
DEFB114,1.2121313e-07,1.0,1.2121313e-07,-0.1033634,0.059514925
THAP5,0.0,0.0,0.0,-0.10343876,0.23665415
FSD1,0.0,0.0,0.0,-0.10343876,0.23665415
MRPL36,3.0393567e-06,3.0,3.0393567e-06,-0.10154944,-0.29348955
SLC12A4,5.10617e-06,1.0,5.10617e-06,-0.100264676,0.061888505
RBPMS2,0.0,0.0,0.0,-0.10343876,0.23665415
ZBTB3,0.0,0.0,0.0,-0.10343876,0.23665415
NKAP,0.0,0.0,0.0,-0.10343876,0.23665415
ATF4,0.0,0.0,0.0,-0.10343876,0.23665415
ZNF844,0.0,0.0,0.0,-0.10343876,0.23665415
YEATS2,3.8526487e-06,1.0,3.8526487e-06,-0.10104388,0.061291646
GDAP1,0.0,0.0,0.0,-0.10343876,0.23665415
SESN1,4.198121e-05,1.0,4.198121e-05,-0.07734252,0.07944654
SLC45A1,0.0,0.0,0.0,-0.10343876,0.23665415
EIF4E1B,0.0,0.0,0.0,-0.10343876,0.23665415
UQCRFS1,0.0,0.0,0.0,-0.10343876,0.23665415
C5AR2,0.00011350667,2.0,0.00011350667,-0.032881085,-0.06369362
SEMA4A,5.0993654e-06,1.0,5.0993654e-06,-0.1002689,0.061885267
DBNDD1,0.0,0.0,0.0,-0.10343876,0.23665415
GSS,1.1629835e-05,1.0,1.1629835e-05,-0.09620945,0.064994745
POLR2E,6.6230505e-06,35.0,1.8923001e-07,-0.10332113,-5.9620857
ZNF213,0.0,0.0,0.0,-0.10343876,0.23665415
FNIP1,0.0,0.0,0.0,-0.10343876,0.23665415
HEATR6,0.0,0.0,0.0,-0.10343876,0.23665415
DUT,8.511542e-08,1.0,8.511542e-08,-0.10338584,0.059497733
EXD2,0.0,0.0,0.0,-0.10343876,0.23665415
AP5M1,0.0,0.0,0.0,-0.10343876,0.23665415
AXIN1,0.00022290213,16.0,0.00022290213,0.035120994,-2.4923623
NOL9,3.813214e-07,1.0,3.813214e-07,-0.10320172,0.05963877
RRP1B,0.0,0.0,0.0,-0.10343876,0.23665415
CBFA2T2,0.0,0.0,0.0,-0.10343876,0.23665415
GNG5,0.00022840155,19.0,0.00022840155,0.03853952,-3.021335
PHTF1,0.0,0.0,0.0,-0.10343876,0.23665415
VPS37B,9.670872e-06,2.0,9.670872e-06,-0.09742718,-0.113134995
ALKBH6,0.0,0.0,0.0,-0.10343876,0.23665415
METTL18,0.0,0.0,0.0,-0.10343876,0.23665415
FAM49A,0.0,0.0,0.0,-0.10343876,0.23665415
GLUD1,1.7651152e-08,1.0,1.7651152e-08,-0.10342778,0.05946561
SAMD10,0.0,0.0,0.0,-0.10343876,0.23665415
ROCK2,6.2702143e-06,5.0,6.2702143e-06,-0.09954108,-0.6463451
SIRT5,8.285449e-08,1.0,8.285449e-08,-0.10338725,0.05949666
HK1,0.0,0.0,0.0,-0.10343876,0.23665415
NDUFB8,9.480153e-05,2.0,9.480153e-05,-0.044508517,-0.07260006
SPAG7,0.0,0.0,0.0,-0.10343876,0.23665415
NADK2,0.0,0.0,0.0,-0.10343876,0.23665415
CNOT3,5.9465083e-06,2.0,5.9465083e-06,-0.0997423,-0.11490834
TMEM209,0.0,0.0,0.0,-0.10343876,0.23665415
RSPH3,0.0,0.0,0.0,-0.10343876,0.23665415
HNRNPA1L2,0.0,0.0,0.0,-0.10343876,0.23665415
USP9X,0.0057477527,4.0,0.0057477527,3.469462,2.2646556
SLC25A28,0.0,0.0,0.0,-0.10343876,0.23665415
CALCOCO1,0.0,0.0,0.0,-0.10343876,0.23665415
IFT27,5.2994983e-05,1.0,5.2994983e-05,-0.07049617,0.084690735
TSC2,5.854625e-06,6.0,5.854625e-06,-0.09979942,-0.8237399
SCRIB,1.401389e-08,1.0,1.401389e-08,-0.10343004,0.059463877
PGAP1,2.2565779e-07,1.0,2.2565779e-07,-0.103298485,0.059564658
BPNT1,0.0,0.0,0.0,-0.10343876,0.23665415
SYS1,9.919901e-05,1.0,9.919901e-05,-0.04177497,0.106690764
BRK1,2.529799e-05,2.0,2.529799e-05,-0.08771309,-0.10569413
CYB5D2,0.0,0.0,0.0,-0.10343876,0.23665415
NDUFS7,6.900715e-06,1.0,6.900715e-06,-0.09914915,0.06274298
TCEAL4,0.0,0.0,0.0,-0.10343876,0.23665415
BAP1,0.00010349866,1.0,0.00010349866,-0.03910223,0.10873804
IMPDH1,0.0001757922,2.0,0.0001757922,0.0058366586,-0.034036398
PINX1,0.0,0.0,0.0,-0.10343876,0.23665415
TXK,1.6650401e-05,1.0,1.6650401e-05,-0.09308858,0.06738529
CCT6A,6.2873805e-05,5.0,6.2873805e-05,-0.06435533,-0.6193933
DNA2,1.5508196e-05,6.0,1.5508196e-05,-0.0937986,-0.81914335
SLC6A9,1.5419516e-07,1.0,1.5419516e-07,-0.103342906,0.059530627
SERBP1,0.0,0.0,0.0,-0.10343876,0.23665415
XKR6,0.0,0.0,0.0,-0.10343876,0.23665415
CHMP7,5.24417e-06,2.0,5.24417e-06,-0.10017889,-0.11524275
ASPHD2,0.0,0.0,0.0,-0.10343876,0.23665415
ALAS1,1.518083e-05,3.0,1.518083e-05,-0.09400209,-0.28770837
MRPS35,3.741079e-06,3.0,3.741079e-06,-0.10111324,-0.2931554
SLC52A2,9.564518e-06,1.0,9.564518e-06,-0.09749328,0.06401135
NFATC2IP,0.0,0.0,0.0,-0.10343876,0.23665415
RMDN3,0.0,0.0,0.0,-0.10343876,0.23665415
EXT2,4.573408e-08,1.0,4.573408e-08,-0.103410326,0.059478983
KIAA1211L,0.0,0.0,0.0,-0.10343876,0.23665415
MYCBP,0.0,0.0,0.0,-0.10343876,0.23665415
TCF21,0.0,0.0,0.0,-0.10343876,0.23665415
CCDC73,0.0,0.0,0.0,-0.10343876,0.23665415
STX3,0.00016542326,1.0,0.00016542326,-0.00060884916,0.13822341
DLD,3.7189625e-07,4.0,3.7189625e-07,-0.10320757,-0.47195658
ANKRD10,0.0,0.0,0.0,-0.10343876,0.23665415
STUB1,0.0005092432,4.0,0.0005092432,0.21311547,-0.2296578
ZNFX1,0.0,0.0,0.0,-0.10343876,0.23665415
LYSMD2,0.0,0.0,0.0,-0.10343876,0.23665415
IRX3,0.0,0.0,0.0,-0.10343876,0.23665415
KIF3B,1.5834461e-05,5.0,1.5834461e-05,-0.09359578,-0.64179105
RAD51B,2.4389346e-06,1.0,2.4389346e-06,-0.101922676,0.0606185
LAMC1,4.5757843e-06,4.0,4.5757843e-06,-0.100594364,-0.46995494
CFAP45,0.0,0.0,0.0,-0.10343876,0.23665415
FCRL5,0.0,0.0,0.0,-0.10343876,0.23665415
TRPM7,4.243887e-06,1.0,4.243887e-06,-0.10080068,0.06147793
SEC61B,0.0013135315,3.0,0.0013135315,0.71307474,0.3305007
POFUT2,3.9023332e-10,1.0,3.9023332e-10,-0.10343851,0.05945739
PPP3R1,5.044781e-09,6.0,5.044781e-09,-0.10343561,-0.82652515
HSD17B12,2.6716854e-05,2.0,2.6716854e-05,-0.08683111,-0.10501854
ADIPOR1,7.848877e-06,1.0,7.848877e-06,-0.09855976,0.06319445
HSBP1,1.4327868e-05,3.0,1.4327868e-05,-0.0945323,-0.28811452
KIAA1324,0.0,0.0,0.0,-0.10343876,0.23665415
MGMT,3.9723194e-08,1.0,3.9723194e-08,-0.10341406,0.059476122
COMMD3,0.00013393561,2.0,0.00013393561,-0.020182109,-0.05396639
ZBTB11,0.0,0.0,0.0,-0.10343876,0.23665415
L2HGDH,1.900089e-07,1.0,1.900089e-07,-0.10332064,0.059547678
S100A11,5.2142066e-05,1.0,5.2142066e-05,-0.07102636,0.08428462
RICTOR,2.6582331e-05,4.0,2.6582331e-05,-0.086914726,-0.45947653
ADGRE5,0.0,0.0,0.0,-0.10343876,0.23665415
MED30,2.7272816e-05,1.0,2.7272816e-05,-0.086485505,0.07244315
ORAI3,0.0,0.0,0.0,-0.10343876,0.23665415
RPS6KA1,0.00021488593,8.0,0.00021488593,0.030137988,-1.0786036
RRAGC,1.1402062e-05,5.0,1.1402062e-05,-0.096351035,-0.6439015
SEMA3F,0.0,0.0,0.0,-0.10343876,0.23665415
ZDHHC17,0.0,0.0,0.0,-0.10343876,0.23665415
ARID4B,1.2104896e-06,2.0,1.2104896e-06,-0.10268629,-0.11716339
CLSTN3,0.0,0.0,0.0,-0.10343876,0.23665415
E2F7,3.999469e-09,1.0,3.999469e-09,-0.10343627,0.05945911
SP2,0.0,0.0,0.0,-0.10343876,0.23665415
ARID2,5.818871e-08,2.0,5.818871e-08,-0.10340258,-0.11771206
EIF4E2,0.0017108875,1.0,0.0017108875,0.960078,0.8740955
OAF,0.0,0.0,0.0,-0.10343876,0.23665415
RGS21,0.0,0.0,0.0,-0.10343876,0.23665415
SRRM2,0.00010318703,1.0,0.00010318703,-0.03929595,0.10858966
RREB1,0.0,0.0,0.0,-0.10343876,0.23665415
TRIM36,0.00039357058,1.0,0.00039357058,0.14121139,0.24685563
ZNF653,0.0,0.0,0.0,-0.10343876,0.23665415
MSH5,2.8954867e-06,1.0,2.8954867e-06,-0.101638876,0.060835887
KAT6B,5.1662414e-07,1.0,5.1662414e-07,-0.103117615,0.059703194
MPHOSPH9,0.0,0.0,0.0,-0.10343876,0.23665415
RNH1,0.0,0.0,0.0,-0.10343876,0.23665415
LASP1,0.0,0.0,0.0,-0.10343876,0.23665415
TMEM59,0.0,0.0,0.0,-0.10343876,0.23665415
LEPROT,0.0,0.0,0.0,-0.10343876,0.23665415
NMRK1,0.0,0.0,0.0,-0.10343876,0.23665415
RNF112,0.0,0.0,0.0,-0.10343876,0.23665415
WHAMM,0.0,0.0,0.0,-0.10343876,0.23665415
EHD4,0.0,0.0,0.0,-0.10343876,0.23665415
PCBP2,0.00895845,2.0,0.00895845,5.4652853,4.1478214
GCH1,1.0243064e-05,1.0,1.0243064e-05,-0.09707149,0.06433444
MRPS16,5.354289e-06,3.0,5.354289e-06,-0.100110434,-0.2923873
TRMU,5.6781107e-07,1.0,5.6781107e-07,-0.10308579,0.059727576
GRID2,0.0,0.0,0.0,-0.10343876,0.23665415
SLC25A47,0.0,0.0,0.0,-0.10343876,0.23665415
TRAK1,3.6139768e-06,1.0,3.6139768e-06,-0.10119224,0.061178
TDP1,1.6235623e-07,1.0,1.6235623e-07,-0.10333783,0.059534512
MDC1,9.8796016e-05,5.0,9.8796016e-05,-0.042025477,-0.602289
STX16,9.20726e-07,2.0,9.20726e-07,-0.10286641,-0.11730137
ADCY9,2.1574486e-05,6.0,2.1574486e-05,-0.09002769,-0.8162549
LIG4,5.4732567e-07,2.0,5.4732567e-07,-0.10309853,-0.11747916
POLR2J2,0.0,0.0,0.0,-0.10343876,0.23665415
BMX,4.5967158e-07,1.0,4.5967158e-07,-0.10315302,0.059676077
TARBP1,0.0,0.0,0.0,-0.10343876,0.23665415
GPX4,9.739141e-07,7.0,9.739141e-07,-0.10283335,-1.0032609
SIAE,0.0,0.0,0.0,-0.10343876,0.23665415
MYH3,0.00012416126,1.0,0.00012416126,-0.026258009,0.11857651
PPIE,6.475587e-05,5.0,6.475587e-05,-0.06318541,-0.6184972
DTD2,0.0,0.0,0.0,-0.10343876,0.23665415
MCM6,3.681097e-06,4.0,3.681097e-06,-0.10115052,-0.47038096
RABGGTB,3.5074865e-07,2.0,3.5074865e-07,-0.10322072,-0.117572755
GPR173,0.0,0.0,0.0,-0.10343876,0.23665415
MEIS1,7.15996e-07,1.0,7.15996e-07,-0.10299368,0.05979813
ZNHIT2,0.0,0.0,0.0,-0.10343876,0.23665415
WDFY2,0.0,0.0,0.0,-0.10343876,0.23665415
LENG8,0.0,0.0,0.0,-0.10343876,0.23665415
OR52M1,7.948458e-09,1.0,7.948458e-09,-0.10343382,0.05946099
AP4E1,1.21680435e-08,2.0,1.21680435e-08,-0.103431195,-0.11773397
ARHGAP1,5.6462977e-11,1.0,5.6462977e-11,-0.10343872,0.05945723
PXYLP1,0.0,0.0,0.0,-0.10343876,0.23665415
ZNF697,0.0,0.0,0.0,-0.10343876,0.23665415
FBXO48,0.0,0.0,0.0,-0.10343876,0.23665415
TXLNG,0.0,0.0,0.0,-0.10343876,0.23665415
TBL1XR1,1.3376556e-05,4.0,1.3376556e-05,-0.09512366,-0.46576446
RPAP1,0.0,0.0,0.0,-0.10343876,0.23665415
MBD5,1.3300732e-05,1.0,1.3300732e-05,-0.095170796,0.06579035
ARMCX2,0.0,0.0,0.0,-0.10343876,0.23665415
SCAMP1,0.00014505944,1.0,0.00014505944,-0.013267345,0.12852718
CSGALNACT2,8.380034e-07,1.0,8.380034e-07,-0.10291784,0.05985622
PSME1,0.0054642274,46.0,0.00011878755,-0.029598396,-5.312617
CCR7,8.4847876e-08,1.0,8.4847876e-08,-0.10338601,0.059497606
NEDD1,0.00015304828,5.0,0.00015304828,-0.008301346,-0.5764568
TMEM126B,1.5164211e-06,1.0,1.5164211e-06,-0.10249612,0.060179252
FBXW11,9.029474e-06,11.0,9.029474e-06,-0.09782588,-1.708213
FBXL18,2.8957984e-08,3.0,2.8957984e-08,-0.10342076,-0.29492295
CLUAP1,1.3494243e-06,1.0,1.3494243e-06,-0.10259993,0.06009974
STKLD1,0.0,0.0,0.0,-0.10343876,0.23665415
MRPS22,2.9858766e-06,3.0,2.9858766e-06,-0.10158268,-0.293515
NONO,0.0,0.0,0.0,-0.10343876,0.23665415
CAV2,0.0,0.0,0.0,-0.10343876,0.23665415
BOD1L1,0.0,0.0,0.0,-0.10343876,0.23665415
PHLDB2,0.0,0.0,0.0,-0.10343876,0.23665415
GNA13,5.02894e-07,5.0,5.02894e-07,-0.103126146,-0.6490912
HYAL3,9.695759e-09,2.0,9.695759e-09,-0.10343273,-0.117735155
NICN1,2.9289557e-05,1.0,2.9289557e-05,-0.08523187,0.07340341
YRDC,0.0,0.0,0.0,-0.10343876,0.23665415
DYRK1A,0.0,0.0,0.0,-0.10343876,0.23665415
NIFK,0.0,0.0,0.0,-0.10343876,0.23665415
SLC38A10,0.0,0.0,0.0,-0.10343876,0.23665415
AGO2,0.00053391996,11.0,0.00053391996,0.22845495,-1.4582866
LRRC30,0.0,0.0,0.0,-0.10343876,0.23665415
DET1,7.926556e-05,1.0,7.926556e-05,-0.054165937,0.09719946
UPF3B,1.4203906e-05,6.0,1.4203906e-05,-0.094609365,-0.8197644
VDR,7.2221446e-05,3.0,7.2221446e-05,-0.05854468,-0.26054853
ZNF18,0.0,0.0,0.0,-0.10343876,0.23665415
MAGEB6,0.0,0.0,0.0,-0.10343876,0.23665415
MRPL34,4.2360525e-06,3.0,4.2360525e-06,-0.10080556,-0.29291975
SIAH2,0.0015289057,3.0,0.0015289057,0.846955,0.433051
ABLIM1,4.8114448e-08,1.0,4.8114448e-08,-0.10340885,0.059480112
WDSUB1,0.0,0.0,0.0,-0.10343876,0.23665415
WAS,1.909027e-05,3.0,1.909027e-05,-0.09157192,-0.28584692
NSUN4,1.3783658e-06,1.0,1.3783658e-06,-0.10258193,0.060113516
MSH6,5.7531514e-07,2.0,5.7531514e-07,-0.10308113,-0.11746583
SOCS4,3.5755787e-11,1.0,3.5755787e-11,-0.103438735,0.05945722
HMGN1,2.482566e-06,3.0,2.482566e-06,-0.10189555,-0.29375467
ZNF816,0.0,0.0,0.0,-0.10343876,0.23665415
PPP2CA,0.00197415,35.0,5.640429e-05,-0.06837689,-5.025249
APEX2,0.0,0.0,0.0,-0.10343876,0.23665415
TCAF1,0.0,0.0,0.0,-0.10343876,0.23665415
COA3,0.0,0.0,0.0,-0.10343876,0.23665415
KIAA0513,0.0,0.0,0.0,-0.10343876,0.23665415
RNASEH2C,0.0,0.0,0.0,-0.10343876,0.23665415
COL19A1,1.4508884e-06,2.0,1.4508884e-06,-0.10253686,-0.117048934
SLC5A10,9.880931e-06,1.0,9.880931e-06,-0.0972966,0.06416201
AQR,2.6147593e-06,4.0,2.6147593e-06,-0.101813376,-0.47088864
TOM1,2.6478847e-05,1.0,2.6478847e-05,-0.08697906,0.0720651
MAP3K6,0.0,0.0,0.0,-0.10343876,0.23665415
IGIP,0.0,0.0,0.0,-0.10343876,0.23665415
MOAP1,0.0,0.0,0.0,-0.10343876,0.23665415
MYO5A,1.0099593e-06,3.0,1.0099593e-06,-0.10281095,-0.29445586
COMMD1,3.2131817e-07,1.0,3.2131817e-07,-0.103239015,0.059610203
GID8,0.0,0.0,0.0,-0.10343876,0.23665415
TIMELESS,6.5359615e-07,1.0,6.5359615e-07,-0.10303247,0.059768416
DISP1,0.0,0.0,0.0,-0.10343876,0.23665415
MPP7,0.0,0.0,0.0,-0.10343876,0.23665415
FAM193A,0.0,0.0,0.0,-0.10343876,0.23665415
HNRNPA3,4.6970692e-07,1.0,4.6970692e-07,-0.10314678,0.059680857
CMBL,0.0,0.0,0.0,-0.10343876,0.23665415
KAZN,1.0969874e-06,1.0,1.0969874e-06,-0.10275685,0.059979532
SUGT1,4.351977e-06,1.0,4.351977e-06,-0.10073349,0.0615294
DDOST,0.00039717738,3.0,0.00039717738,0.14345345,-0.10582092
CBX7,0.0,0.0,0.0,-0.10343876,0.23665415
TRIP12,0.00014733826,1.0,0.00014733826,-0.011850794,0.12961224
DNM3,5.8482427e-05,3.0,5.8482427e-05,-0.06708509,-0.26709035
NDUFAF7,6.7649563e-07,1.0,6.7649563e-07,-0.10301824,0.05977932
H3F3B,0.0,0.0,0.0,-0.10343876,0.23665415
EIF4G3,2.5170992e-05,1.0,2.5170992e-05,-0.08779205,0.07144236
RSPO2,3.3436378e-09,1.0,3.3436378e-09,-0.10343667,0.0594588
ASPSCR1,3.5914854e-07,1.0,3.5914854e-07,-0.10321551,0.05962822
LRBA,0.0,0.0,0.0,-0.10343876,0.23665415
CHIC2,0.0,0.0,0.0,-0.10343876,0.23665415
IL9R,1.5617114e-06,1.0,1.5617114e-06,-0.10246797,0.060200818
NOMO2,0.0,0.0,0.0,-0.10343876,0.23665415
PPP2R5D,0.0023628864,25.0,0.0023628864,1.3653716,-3.0681825
HMGB1,1.3671716e-05,4.0,1.3671716e-05,-0.094940186,-0.46562392
ZNF335,0.0,0.0,0.0,-0.10343876,0.23665415
SOX21,0.0,0.0,0.0,-0.10343876,0.23665415
AIMP2,1.8506893e-05,2.0,1.8506893e-05,-0.091934554,-0.10892771
CACFD1,1.5856149e-05,1.0,1.5856149e-05,-0.0935823,0.0670071
ZHX1,0.0,0.0,0.0,-0.10343876,0.23665415
MTMR11,0.0,0.0,0.0,-0.10343876,0.23665415
ATG10,2.1188557e-06,1.0,2.1188557e-06,-0.102121636,0.0604661
NACAD,0.0,0.0,0.0,-0.10343876,0.23665415
ZNF600,0.0,0.0,0.0,-0.10343876,0.23665415
NR1D2,4.6185016e-07,1.0,4.6185016e-07,-0.103151664,0.059677113
PPIF,0.0,0.0,0.0,-0.10343876,0.23665415
MNT,0.0,0.0,0.0,-0.10343876,0.23665415
GBA2,2.4486588e-09,1.0,2.4486588e-09,-0.10343724,0.059458375
YOD1,0.00040205754,1.0,0.00040205754,0.14648703,0.2508967
SRFBP1,0.0,0.0,0.0,-0.10343876,0.23665415
HBQ1,0.0,0.0,0.0,-0.10343876,0.23665415
CCDC88A,0.0,0.0,0.0,-0.10343876,0.23665415
SDF2,0.0,0.0,0.0,-0.10343876,0.23665415
ZNF585B,0.0,0.0,0.0,-0.10343876,0.23665415
HK2,0.0,0.0,0.0,-0.10343876,0.23665415
NOTCH4,1.4606212e-06,8.0,1.4606212e-06,-0.10253081,-1.180226
LGALSL,0.0,0.0,0.0,-0.10343876,0.23665415
LY6G5C,0.0,0.0,0.0,-0.10343876,0.23665415
TMEM143,0.0,0.0,0.0,-0.10343876,0.23665415
GNPAT,1.3517122e-05,2.0,1.3517122e-05,-0.095036276,-0.11130358
TOR1A,5.392903e-08,1.0,5.392903e-08,-0.10340523,0.059482887
SLC16A4,0.0,0.0,0.0,-0.10343876,0.23665415
PRDM10,0.0,0.0,0.0,-0.10343876,0.23665415
DNAJC14,0.0,0.0,0.0,-0.10343876,0.23665415
RCE1,0.0010859219,1.0,0.0010859219,0.5715887,0.57651836
MYH9,2.5640613e-05,6.0,2.5640613e-05,-0.08750011,-0.8143188
PLD3,3.7874175e-05,2.0,3.7874175e-05,-0.07989552,-0.099705994
GRK6,0.0,0.0,0.0,-0.10343876,0.23665415
OCRL,2.1664297e-05,6.0,2.1664297e-05,-0.08997186,-0.8162121
DNAJC2,3.1531467e-06,1.0,3.1531467e-06,-0.1014787,0.060958575
SH3PXD2A,1.5286513e-09,1.0,1.5286513e-09,-0.1034378,0.059457935
S100A10,0.0,0.0,0.0,-0.10343876,0.23665415
TSPAN18,0.0,0.0,0.0,-0.10343876,0.23665415
TCFL5,0.0,0.0,0.0,-0.10343876,0.23665415
CD9,1.328616e-06,3.0,1.328616e-06,-0.10261286,-0.2943041
MEPCE,0.0,0.0,0.0,-0.10343876,0.23665415
NLK,1.5568004e-07,1.0,1.5568004e-07,-0.10334198,0.05953133
MID1IP1,2.5210323e-09,1.0,2.5210323e-09,-0.10343719,0.05945841
BET1,5.6310173e-06,2.0,5.6310173e-06,-0.099938415,-0.11505856
PSMD3,0.017559785,47.0,0.00037361245,0.12880509,0.26947966
CRB3,2.3081692e-09,1.0,2.3081692e-09,-0.10343732,0.059458308
TPD52L2,0.0,0.0,0.0,-0.10343876,0.23665415
ETFDH,0.0,0.0,0.0,-0.10343876,0.23665415
MRPL49,4.494624e-06,3.0,4.494624e-06,-0.10064482,-0.2927966
SMARCAD1,0.0,0.0,0.0,-0.10343876,0.23665415
IMP3,0.00023003598,2.0,0.00023003598,0.039555512,-0.008208251
SHMT1,3.4731659e-06,2.0,3.4731659e-06,-0.10127978,-0.11608603
CHORDC1,0.0,0.0,0.0,-0.10343876,0.23665415
UBE2V1,0.0008588307,9.0,0.0008588307,0.430425,-0.9491866
CENPC,0.0009121457,5.0,0.0009121457,0.46356648,-0.21501297
IL13RA1,6.162518e-05,1.0,6.162518e-05,-0.0651315,0.088800006
TXNRD2,3.558056e-07,1.0,3.558056e-07,-0.10321758,0.059626624
SYT11,7.20322e-08,1.0,7.20322e-08,-0.10339398,0.059491508
CWC27,2.1253545e-06,1.0,2.1253545e-06,-0.1021176,0.060469195
CBY1,1.0666571e-05,1.0,1.0666571e-05,-0.09680823,0.06453609
TARM1,3.5817916e-06,1.0,3.5817916e-06,-0.10121225,0.061162677
AAMP,0.0,0.0,0.0,-0.10343876,0.23665415
WTAP,0.0,0.0,0.0,-0.10343876,0.23665415
ZMPSTE24,0.0,0.0,0.0,-0.10343876,0.23665415
PIGU,5.5120626e-08,1.0,5.5120626e-08,-0.10340449,0.059483454
RHOC,1.192363e-05,7.0,1.192363e-05,-0.09602682,-0.99804705
MCM3AP,0.0,0.0,0.0,-0.10343876,0.23665415
ZNF98,0.0,0.0,0.0,-0.10343876,0.23665415
TMEM109,0.0,0.0,0.0,-0.10343876,0.23665415
AKR1C4,1.8428962e-07,2.0,1.8428962e-07,-0.1033242,-0.11765202
DUSP28,0.0,0.0,0.0,-0.10343876,0.23665415
YARS2,7.039373e-08,1.0,7.039373e-08,-0.103395,0.05949072
ABHD17B,0.0,0.0,0.0,-0.10343876,0.23665415
ASTE1,0.0,0.0,0.0,-0.10343876,0.23665415
ZNF134,0.0,0.0,0.0,-0.10343876,0.23665415
ARFGAP1,1.6216837e-06,3.0,1.6216837e-06,-0.102430694,-0.29416457
VWA5A,0.0,0.0,0.0,-0.10343876,0.23665415
FBXO4,9.785764e-06,3.0,9.785764e-06,-0.09735575,-0.29027724
TRAF3,5.3146567e-05,7.0,5.3146567e-05,-0.07040195,-0.9784188
EGFR,2.997227e-05,21.0,2.997227e-05,-0.08480748,-3.4702106
RASAL1,1.1578756e-05,2.0,1.1578756e-05,-0.096241206,-0.11222655
PAAF1,0.0,0.0,0.0,-0.10343876,0.23665415
NHS,0.0,0.0,0.0,-0.10343876,0.23665415
PARL,1.7577067e-05,1.0,1.7577067e-05,-0.09251255,0.067826524
KCTD8,0.0,0.0,0.0,-0.10343876,0.23665415
FLYWCH2,0.0,0.0,0.0,-0.10343876,0.23665415
ACTR1A,0.00035596182,8.0,0.00035596182,0.11783315,-1.0114305
TMEM169,0.0,0.0,0.0,-0.10343876,0.23665415
CDK2,2.1957215e-08,14.0,2.1957215e-08,-0.10342511,-2.244093
