,coef
R-HSA-6787450,0.0015570072
R-HSA-68886,0.025416391
R-HSA-72187,0.08633506
R-HSA-389661,0.0031184966
R-HSA-1980145,0.054352596
R-HSA-6794361,0.0012128643
R-HSA-8852405,0.011333937
R-HSA-1368108,0.007198761
R-HSA-379724,0.08537174
R-HSA-8955332,0.100974716
R-HSA-69618,0.033444326
R-HSA-5221030,0.00045640985
R-HSA-3000497,0.004938327
R-HSA-445355,0.01651175
R-HSA-6784531,0.0021905547
R-HSA-76046,0.014380967
R-HSA-2682334,0.020392826
R-HSA-165181,9.4138544e-05
R-HSA-2160456,0.0
R-HSA-2022377,0.008106452
R-HSA-5619102,0.0023949207
R-HSA-5632928,0.0046310956
R-HSA-8848584,0.011848004
R-HSA-5576890,2.9175453e-07
R-HSA-1614635,0.0030976187
R-HSA-73863,2.680198e-06
R-HSA-1257604,0.090639666
R-HSA-375170,0.0003747156
R-HSA-5662702,0.00057577254
R-HSA-1855183,0.015511921
R-HSA-193704,0.037741497
R-HSA-5578749,0.0006402132
R-HSA-1300642,0.016853118
R-HSA-8951664,0.021648142
R-HSA-2395516,0.008172355
R-HSA-163754,0.0005919544
R-HSA-195258,0.4618699
R-HSA-1226099,0.00903826
R-HSA-73777,8.547361e-05
R-HSA-5668541,0.015894614
R-HSA-428359,0.00096053147
R-HSA-2132295,0.00039562274
R-HSA-1296065,0.018541388
R-HSA-5545483,6.2281026e-05
R-HSA-425393,0.030301938
R-HSA-209776,0.0011570951
R-HSA-1855215,0.0
R-HSA-1300652,0.00031984918
R-HSA-917729,0.002854803
R-HSA-3214815,0.0006953393
R-HSA-774815,0.0007851083
R-HSA-392154,0.0014420055
R-HSA-425366,0.09639175
R-HSA-8949664,0.009885494
R-HSA-163316,1.3803318e-05
R-HSA-6806834,0.07778935
R-HSA-73929,0.0011244866
R-HSA-8963678,6.470871e-05
R-HSA-430116,0.009040643
R-HSA-73779,0.0018156606
R-HSA-1855229,0.0
R-HSA-983169,0.090053506
R-HSA-5687128,0.0029996398
R-HSA-1855170,0.0
R-HSA-5661270,0.023702407
R-HSA-70895,0.049090035
R-HSA-1296061,0.008148038
R-HSA-1296072,0.0013386514
R-HSA-1912422,0.0027814037
R-HSA-392851,0.0015933099
R-HSA-5632968,0.00054035604
R-HSA-6802957,1.2675936
R-HSA-210993,0.0061612166
R-HSA-8868766,0.0040766774
R-HSA-169911,0.00015003972
R-HSA-3000484,0.002771169
R-HSA-1834949,0.008583053
R-HSA-110313,0.03891158
R-HSA-210745,3.0210018e-05
R-HSA-879415,0.0146378465
R-HSA-5576893,2.2055907e-05
R-HSA-210744,0.0019466415
R-HSA-2559583,0.10047324
R-HSA-2892247,0.0001564768
R-HSA-913531,0.07811402
R-HSA-162906,0.0009960983
R-HSA-8964572,0.0034041645
R-HSA-69242,0.019069
R-HSA-6811442,0.012122166
R-HSA-2029480,0.017919566
R-HSA-8866376,0.0035882338
R-HSA-3000157,0.06687003
R-HSA-5619084,0.00024340226
R-HSA-75064,0.00015510683
R-HSA-6788656,0.003955184
R-HSA-2219528,0.03995819
R-HSA-1433617,1.2578514e-05
R-HSA-209952,6.1844126e-05
R-HSA-391160,6.683166e-07
R-HSA-977225,0.00025759265
R-HSA-8978868,0.4426903
R-HSA-5334118,0.000110913694
R-HSA-983705,0.046168264
R-HSA-70370,0.002884348
R-HSA-186797,5.3663725e-06
R-HSA-74182,0.039268132
R-HSA-5601884,0.0034664206
R-HSA-5687613,0.0037476202
R-HSA-446353,0.0075256694
R-HSA-5578775,0.0005241678
R-HSA-2586552,0.025996156
R-HSA-73854,0.003916154
R-HSA-3214842,0.00014696336
R-HSA-2404192,2.7144588e-06
R-HSA-2892245,0.011850611
R-HSA-72200,0.011233762
R-HSA-210990,0.00069623865
R-HSA-2151209,0.0028137474
R-HSA-140875,0.0054559424
R-HSA-5576892,0.0021314078
R-HSA-917977,0.0070852516
R-HSA-69052,9.191099e-05
R-HSA-2161517,9.717508e-05
R-HSA-1368082,0.058388058
R-HSA-5657655,0.0013652497
R-HSA-5620920,0.0028081455
R-HSA-3214841,0.0010015937
R-HSA-1855204,0.0015270532
R-HSA-168898,0.0037936303
R-HSA-5602358,2.361756e-06
R-HSA-453279,0.2078572
R-HSA-6783310,0.11224742
R-HSA-3214858,0.0005521843
R-HSA-189451,0.00873842
R-HSA-70326,0.00016006823
R-HSA-71336,0.0008979547
R-HSA-2644603,0.079714134
R-HSA-202403,0.015886037
R-HSA-163767,0.007405678
R-HSA-425397,0.007742661
R-HSA-5357769,5.9456735e-05
R-HSA-389977,0.007549196
R-HSA-380972,0.0025987288
R-HSA-388841,0.023039268
R-HSA-163200,0.06128494
R-HSA-68952,3.9641554e-06
R-HSA-3214847,3.0347699e-05
R-HSA-3906995,0.0011820272
R-HSA-1630316,0.19550575
R-HSA-1300645,0.0
R-HSA-201451,0.001988366
R-HSA-1369062,0.09726809
R-HSA-5693606,0.0017026411
R-HSA-75157,9.517877e-05
R-HSA-1855196,0.0
R-HSA-5620912,0.049748544
R-HSA-71406,0.0057602697
R-HSA-9018678,0.018348176
R-HSA-5576886,0.00019870013
R-HSA-72613,0.3156452
R-HSA-2990846,1.1562986
R-HSA-190236,0.13789114
R-HSA-373753,0.0001734935
R-HSA-8982491,0.06454856
R-HSA-2534343,0.0
R-HSA-1650814,0.30690652
