,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
CSF1,1.2355721e-07,4.0,1.2355721e-07,-0.14821988,-0.6574791
RPH3AL,0.0,0.0,0.0,-0.14887504,0.21565834
ZNF880,0.0,0.0,0.0,-0.14887504,0.21565834
TUBG1,2.0198823e-12,5.0,2.0198823e-12,-0.14887503,-0.8763427
SNRPG,4.3948354e-08,6.0,4.3948354e-08,-0.148642,-1.0945781
MPDZ,0.0,0.0,0.0,-0.14887504,0.21565834
PLEKHA7,0.0,0.0,0.0,-0.14887504,0.21565834
RUFY1,1.6905616e-10,1.0,1.6905616e-10,-0.14887413,-0.0027412747
TMEM134,0.0,0.0,0.0,-0.14887504,0.21565834
DNPEP,0.0,0.0,0.0,-0.14887504,0.21565834
OR9G4,0.0,1.0,0.0,-0.14887504,-0.0027418935
CLPTM1L,0.0,0.0,0.0,-0.14887504,0.21565834
GRM2,1.3382956e-12,1.0,1.3382956e-12,-0.14887503,-0.0027418935
SMAGP,0.0,0.0,0.0,-0.14887504,0.21565834
IFNA14,0.0,2.0,0.0,-0.14887504,-0.22114211
USP16,0.0,1.0,0.0,-0.14887504,-0.0027418935
SLC43A1,1.29134705e-05,1.0,1.29134705e-05,-0.08040214,0.04568999
AQR,4.002219e-08,4.0,4.002219e-08,-0.14866282,-0.65779245
EVI5,0.0,0.0,0.0,-0.14887504,0.21565834
PPP2R2D,2.840728e-06,1.0,2.840728e-06,-0.13381225,0.007912231
BLM,1.3905169e-05,6.0,1.3905169e-05,-0.075143725,-1.0425917
CHMP5,0.00027528647,2.0,0.00027528647,1.3108147,0.811318
KCNJ11,1.4216441e-23,3.0,1.4216441e-23,-0.14887504,-0.43954235
REG1B,0.0,0.0,0.0,-0.14887504,0.21565834
CCR6,0.0,2.0,0.0,-0.14887504,-0.22114211
RALY,0.0,0.0,0.0,-0.14887504,0.21565834
IFNGR1,4.8908582e-06,1.0,4.8908582e-06,-0.12294155,0.015601231
PSAT1,0.0,1.0,0.0,-0.14887504,-0.0027418935
FRG1,0.0,0.0,0.0,-0.14887504,0.21565834
IQCH,0.0,0.0,0.0,-0.14887504,0.21565834
PLEKHO2,2.7947644e-05,1.0,2.7947644e-05,-0.000684357,0.102075554
MFAP3,6.156842e-06,1.0,6.156842e-06,-0.11622875,0.020349298
RP1,0.0,0.0,0.0,-0.14887504,0.21565834
CSNK1G3,0.0,0.0,0.0,-0.14887504,0.21565834
TOMM6,0.0,2.0,0.0,-0.14887504,-0.22114211
BCAS1,0.0,0.0,0.0,-0.14887504,0.21565834
IPO11,0.0,0.0,0.0,-0.14887504,0.21565834
AMTN,1.728813e-05,2.0,1.728813e-05,-0.05720578,-0.15630311
FGF20,2.30267e-07,18.0,2.30267e-07,-0.14765406,-3.714682
SIM2,0.0,0.0,0.0,-0.14887504,0.21565834
TK2,3.105818e-07,1.0,3.105818e-07,-0.1472282,-0.0015770702
MPDU1,0.0,0.0,0.0,-0.14887504,0.21565834
TRIB2,0.0,0.0,0.0,-0.14887504,0.21565834
MPZL2,0.0,0.0,0.0,-0.14887504,0.21565834
E4F1,0.0,0.0,0.0,-0.14887504,0.21565834
TMEM241,0.0,0.0,0.0,-0.14887504,0.21565834
EIF3D,8.739006e-06,6.0,8.739006e-06,-0.102536984,-1.0619674
LGALS8,0.0,0.0,0.0,-0.14887504,0.21565834
OBP2B,0.0,0.0,0.0,-0.14887504,0.21565834
IKBKB,0.0,19.0,0.0,-0.14887504,-3.933946
RHAG,1.5155027e-10,3.0,1.5155027e-10,-0.14887424,-0.4395418
GNG7,5.03486e-07,19.0,5.03486e-07,-0.14620534,-3.9320574
OSGEPL1,0.0,0.0,0.0,-0.14887504,0.21565834
AZU1,0.0,1.0,0.0,-0.14887504,-0.0027418935
TGIF2LY,0.0,0.0,0.0,-0.14887504,0.21565834
MRPL22,1.3789099e-05,3.0,1.3789099e-05,-0.07575918,-0.3878264
CCDC127,0.0,0.0,0.0,-0.14887504,0.21565834
TTL,1.8148511e-06,1.0,1.8148511e-06,-0.1392519,0.0040646787
RTN4R,0.0,0.0,0.0,-0.14887504,0.21565834
RNF220,0.0,1.0,0.0,-0.14887504,-0.0027418935
KIAA0232,0.0,0.0,0.0,-0.14887504,0.21565834
CWF19L1,0.0,0.0,0.0,-0.14887504,0.21565834
BSDC1,0.0,0.0,0.0,-0.14887504,0.21565834
EFNA1,1.5593474e-05,1.0,1.5593474e-05,-0.06619159,0.055741318
TRIML1,0.0,0.0,0.0,-0.14887504,0.21565834
MVD,0.0,1.0,0.0,-0.14887504,-0.0027418935
NFE2L2,0.0,0.0,0.0,-0.14887504,0.21565834
RIIAD1,0.0,0.0,0.0,-0.14887504,0.21565834
EXOSC5,0.00026290808,5.0,0.00026290808,1.245179,0.10969223
KIF13A,0.00033786186,1.0,0.00033786186,1.6426169,1.2644067
CAPN10,0.0,0.0,0.0,-0.14887504,0.21565834
RASSF4,0.0,0.0,0.0,-0.14887504,0.21565834
CTRB1,0.0,2.0,0.0,-0.14887504,-0.22114211
HCN3,4.9398746e-10,1.0,4.9398746e-10,-0.14887242,-0.0027400372
LHX3,2.6432195e-15,1.0,2.6432195e-15,-0.14887504,-0.0027418935
MED4,0.0,1.0,0.0,-0.14887504,-0.0027418935
LYZ,0.00025792775,2.0,0.00025792775,1.2187711,0.7462142
MAGI2,1.3795498e-08,1.0,1.3795498e-08,-0.1488019,-0.0026901604
PRKAG3,1.1388054e-05,6.0,1.1388054e-05,-0.088490576,-1.0520321
SH3TC1,0.0,0.0,0.0,-0.14887504,0.21565834
ZNF404,0.0,0.0,0.0,-0.14887504,0.21565834
MYH6,5.7666423e-09,1.0,5.7666423e-09,-0.14884447,-0.0027202794
INTS5,0.0,1.0,0.0,-0.14887504,-0.0027418935
LRP10,1.4420303e-07,1.0,1.4420303e-07,-0.14811042,-0.002201077
DNAJA4,0.0,1.0,0.0,-0.14887504,-0.0027418935
NMD3,0.0,0.0,0.0,-0.14887504,0.21565834
STK32B,0.0,0.0,0.0,-0.14887504,0.21565834
DPPA3,0.0,0.0,0.0,-0.14887504,0.21565834
NKX3-2,1.32853815e-11,1.0,1.32853815e-11,-0.14887497,-0.0027418504
HTRA1,0.0,0.0,0.0,-0.14887504,0.21565834
KAT6B,7.483144e-15,1.0,7.483144e-15,-0.14887504,-0.0027418935
SLC25A12,1.2960874e-11,2.0,1.2960874e-11,-0.14887497,-0.22114208
MYLIP,4.4059427e-05,2.0,4.4059427e-05,0.08474739,-0.055897534
VWA8,0.0,0.0,0.0,-0.14887504,0.21565834
CLEC2B,4.2486008e-05,1.0,4.2486008e-05,0.07640443,0.15660158
FBXL3,1.24297685e-05,3.0,1.24297685e-05,-0.082966946,-0.39292458
OR1D2,0.0,1.0,0.0,-0.14887504,-0.0027418935
NEO1,1.441067e-14,1.0,1.441067e-14,-0.14887504,-0.0027418935
NUDCD2,0.0,0.0,0.0,-0.14887504,0.21565834
CLRN1,0.0,0.0,0.0,-0.14887504,0.21565834
UTRN,0.0,0.0,0.0,-0.14887504,0.21565834
ATP8B1,0.0018885704,1.0,0.0018885704,9.865154,7.0803285
KIF17,0.0,1.0,0.0,-0.14887504,-0.0027418935
RCE1,1.3005337e-13,1.0,1.3005337e-13,-0.14887504,-0.0027418935
SUSD4,0.0,0.0,0.0,-0.14887504,0.21565834
EEA1,0.0,0.0,0.0,-0.14887504,0.21565834
DYNLL1,0.0,16.0,0.0,-0.14887504,-3.2787452
VPS41,0.0,0.0,0.0,-0.14887504,0.21565834
ALDH8A1,3.7336655e-08,1.0,3.7336655e-08,-0.14867707,-0.0026018615
NDUFA4,9.246945e-06,1.0,9.246945e-06,-0.09984367,0.031938706
ACSM5,8.6359525e-10,1.0,8.6359525e-10,-0.14887045,-0.0027386702
CDR1,0.0,0.0,0.0,-0.14887504,0.21565834
RGP1,5.958165e-12,3.0,5.958165e-12,-0.14887501,-0.43954232
RUVBL2,0.0,1.0,0.0,-0.14887504,-0.0027418935
TRAPPC8,9.721567e-07,1.0,9.721567e-07,-0.14372024,0.0009041643
HSCB,0.0,1.0,0.0,-0.14887504,-0.0027418935
PLA2G4F,2.384204e-12,6.0,2.384204e-12,-0.14887503,-1.0947429
SYT3,0.0,0.0,0.0,-0.14887504,0.21565834
CTAG2,0.0,0.0,0.0,-0.14887504,0.21565834
ZNF674,0.0,0.0,0.0,-0.14887504,0.21565834
ZFYVE27,0.0,0.0,0.0,-0.14887504,0.21565834
ERLEC1,1.1129753e-08,2.0,1.1129753e-08,-0.14881602,-0.22110038
PPP1R12C,0.0,0.0,0.0,-0.14887504,0.21565834
NPBWR1,0.0,1.0,0.0,-0.14887504,-0.0027418935
ANKRD34A,0.0,0.0,0.0,-0.14887504,0.21565834
ZNF251,0.0,0.0,0.0,-0.14887504,0.21565834
RABL2B,0.0,0.0,0.0,-0.14887504,0.21565834
PAK6,8.3461205e-10,1.0,8.3461205e-10,-0.1488706,-0.0027387708
IFT52,1.8500166e-05,1.0,1.8500166e-05,-0.050779033,0.06664285
OR5D13,0.0,1.0,0.0,-0.14887504,-0.0027418935
GAL3ST4,0.0,0.0,0.0,-0.14887504,0.21565834
SPATC1,0.0,0.0,0.0,-0.14887504,0.21565834
ARL14,0.0,0.0,0.0,-0.14887504,0.21565834
CNDP2,0.0,1.0,0.0,-0.14887504,-0.0027418935
GJD3,1.4020792e-09,1.0,1.4020792e-09,-0.1488676,-0.002736641
ADM2,3.2185905e-13,1.0,3.2185905e-13,-0.14887504,-0.0027418935
DYNC2H1,6.2273016e-06,1.0,6.2273016e-06,-0.11585515,0.020613555
MSRB1,1.3232804e-10,1.0,1.3232804e-10,-0.14887433,-0.0027414043
CT45A3,0.0,0.0,0.0,-0.14887504,0.21565834
TMEM184B,0.0,0.0,0.0,-0.14887504,0.21565834
GYG2,1.0892082e-06,5.0,1.0892082e-06,-0.14309958,-0.8722577
PACRGL,0.0,0.0,0.0,-0.14887504,0.21565834
IL6ST,0.0,4.0,0.0,-0.14887504,-0.6579425
SH3KBP1,0.00046249482,6.0,0.00046249482,2.3034756,0.6398408
LAMP1,1.3256113e-10,1.0,1.3256113e-10,-0.14887433,-0.0027414043
RUFY2,0.0,0.0,0.0,-0.14887504,0.21565834
GPR88,0.0,0.0,0.0,-0.14887504,0.21565834
ICA1,0.0,0.0,0.0,-0.14887504,0.21565834
PAFAH2,0.0,0.0,0.0,-0.14887504,0.21565834
TAF13,5.9534625e-05,7.0,5.9534625e-05,0.16680367,-1.089859
MOCS3,0.00026273442,1.0,0.00026273442,1.2442582,0.9826418
ABCF1,0.0,0.0,0.0,-0.14887504,0.21565834
ALDH9A1,6.825144e-08,1.0,6.825144e-08,-0.14851314,-0.0024859188
DENND4B,5.710354e-06,1.0,5.710354e-06,-0.11859623,0.018674742
NRIP2,0.0,0.0,0.0,-0.14887504,0.21565834
NSUN6,0.0,0.0,0.0,-0.14887504,0.21565834
ZDHHC21,6.098154e-06,1.0,6.098154e-06,-0.11653994,0.02012919
DHRS3,1.3223088e-12,1.0,1.3223088e-12,-0.14887503,-0.0027418935
TELO2,0.0,0.0,0.0,-0.14887504,0.21565834
AR,5.211626e-07,6.0,5.211626e-07,-0.14611161,-1.0927883
STBD1,1.7607235e-07,1.0,1.7607235e-07,-0.14794143,-0.0020815511
SRPX,0.0,0.0,0.0,-0.14887504,0.21565834
DCTD,0.0,1.0,0.0,-0.14887504,-0.0027418935
GANC,0.0,0.0,0.0,-0.14887504,0.21565834
NRXN3,4.190557e-08,1.0,4.190557e-08,-0.14865284,-0.002584737
SNTB2,0.0,0.0,0.0,-0.14887504,0.21565834
RBMY1J,0.0,0.0,0.0,-0.14887504,0.21565834
OLFML2B,0.0,0.0,0.0,-0.14887504,0.21565834
METTL14,0.0,0.0,0.0,-0.14887504,0.21565834
PDPR,0.0,1.0,0.0,-0.14887504,-0.0027418935
CRY2,0.0,0.0,0.0,-0.14887504,0.21565834
HGS,0.0,7.0,0.0,-0.14887504,-1.3131431
DDX6,2.7526288e-09,1.0,2.7526288e-09,-0.14886044,-0.0027315756
MAPRE1,0.00035441978,10.0,0.00035441978,1.7304143,-0.6390949
CD248,0.0,0.0,0.0,-0.14887504,0.21565834
VCL,0.00027321297,9.0,0.00027321297,1.2998201,-0.7252602
HSPD1,1.5388491e-07,2.0,1.5388491e-07,-0.14805907,-0.22056498
EID3,3.514271e-09,1.0,3.514271e-09,-0.1488564,-0.002728712
SRGAP3,5.594572e-10,2.0,5.594572e-10,-0.14887206,-0.22114001
LY6G5B,0.0,0.0,0.0,-0.14887504,0.21565834
SH2D5,0.0,0.0,0.0,-0.14887504,0.21565834
RIPK3,1.7603262e-06,3.0,1.7603262e-06,-0.13954102,-0.43294027
CCDC148,0.0,0.0,0.0,-0.14887504,0.21565834
OMD,0.0,5.0,0.0,-0.14887504,-0.8763427
RIN2,0.0,1.0,0.0,-0.14887504,-0.0027418935
CAPN15,0.0,0.0,0.0,-0.14887504,0.21565834
SOX2,0.00016322293,4.0,0.00016322293,0.71660453,-0.04577605
ACTR2,0.00018125557,4.0,0.00018125557,0.8122215,0.021855287
LIMS1,2.0556978e-05,1.0,2.0556978e-05,-0.03987292,0.0743569
BIRC8,0.0,0.0,0.0,-0.14887504,0.21565834
SS18,0.0,0.0,0.0,-0.14887504,0.21565834
MYCBP2,0.0,0.0,0.0,-0.14887504,0.21565834
METRNL,0.0,0.0,0.0,-0.14887504,0.21565834
ACAD9,0.0005162299,1.0,0.0005162299,2.5884025,1.933375
BTN3A1,5.0638017e-05,1.0,5.0638017e-05,0.11962996,0.18717563
HCFC2,0.0,0.0,0.0,-0.14887504,0.21565834
N6AMT1,1.6424614e-05,2.0,1.6424614e-05,-0.061784524,-0.15954171
HIBCH,0.0,0.0,0.0,-0.14887504,0.21565834
YRDC,0.0,0.0,0.0,-0.14887504,0.21565834
TEX37,0.0,0.0,0.0,-0.14887504,0.21565834
THAP4,0.0,0.0,0.0,-0.14887504,0.21565834
KCNIP1,3.2747984e-12,1.0,3.2747984e-12,-0.14887501,-0.002741879
FGD2,3.3732968e-11,3.0,3.3732968e-11,-0.14887485,-0.43954223
ATN1,0.0,1.0,0.0,-0.14887504,-0.0027418935
AANAT,2.4062996e-09,1.0,2.4062996e-09,-0.14886227,-0.0027328853
MTPAP,0.0,0.0,0.0,-0.14887504,0.21565834
HNF1A,0.0,0.0,0.0,-0.14887504,0.21565834
TMEM248,0.0,0.0,0.0,-0.14887504,0.21565834
OR5D14,0.0,1.0,0.0,-0.14887504,-0.0027418935
OR10J3,1.4630089e-11,1.0,1.4630089e-11,-0.14887495,-0.0027418504
MRGBP,0.0,1.0,0.0,-0.14887504,-0.0027418935
TEC,0.0,1.0,0.0,-0.14887504,-0.0027418935
CDK5,0.0,5.0,0.0,-0.14887504,-0.8763427
HSP90AA1,0.00019223819,20.0,0.00019223819,0.8704562,-3.431358
FDPS,0.0,1.0,0.0,-0.14887504,-0.0027418935
NPNT,0.0,0.0,0.0,-0.14887504,0.21565834
GAS2L2,0.0,0.0,0.0,-0.14887504,0.21565834
MTOR,0.00015055413,9.0,0.00015055413,0.649429,-1.1852913
SRRM5,0.0,0.0,0.0,-0.14887504,0.21565834
SYF2,3.216201e-10,1.0,3.216201e-10,-0.14887333,-0.002740699
EXOC8,0.00088775484,3.0,0.00088775484,4.558391,2.8899763
PLD3,1.8226314e-05,2.0,1.8226314e-05,-0.052231118,-0.15278447
GLP1R,1.4744842e-08,2.0,1.4744842e-08,-0.14879686,-0.22108681
OR10R2,0.0,1.0,0.0,-0.14887504,-0.0027418935
SLC25A27,0.0,2.0,0.0,-0.14887504,-0.22114211
OR5AC2,0.0,1.0,0.0,-0.14887504,-0.0027418935
NKRF,0.0,0.0,0.0,-0.14887504,0.21565834
ADAT2,0.0,0.0,0.0,-0.14887504,0.21565834
TKFC,1.1334598e-11,1.0,1.1334598e-11,-0.14887498,-0.0027418646
CCL24,0.0,0.0,0.0,-0.14887504,0.21565834
DNAJC14,0.0,0.0,0.0,-0.14887504,0.21565834
DNAJC25,0.0,0.0,0.0,-0.14887504,0.21565834
LARP4,0.0,0.0,0.0,-0.14887504,0.21565834
FYN,5.754301e-05,28.0,2.0551074e-06,-0.13797796,-5.6837335
MRPL4,5.662729e-12,3.0,5.662729e-12,-0.14887501,-0.43954232
OR4K17,0.0,1.0,0.0,-0.14887504,-0.0027418935
MICU3,9.78085e-07,1.0,9.78085e-07,-0.1436888,0.00092639733
LAPTM4A,0.0,0.0,0.0,-0.14887504,0.21565834
ATG2A,0.0,0.0,0.0,-0.14887504,0.21565834
IL22RA2,0.0,1.0,0.0,-0.14887504,-0.0027418935
DNAH7,0.0,0.0,0.0,-0.14887504,0.21565834
APOBEC3H,4.565278e-09,1.0,4.565278e-09,-0.14885083,-0.002724769
SLC1A1,7.963766e-06,1.0,7.963766e-06,-0.10664766,0.027126148
GPATCH11,0.0,0.0,0.0,-0.14887504,0.21565834
LDLRAD4,0.0,0.0,0.0,-0.14887504,0.21565834
ABCE1,0.0,0.0,0.0,-0.14887504,0.21565834
NDRG3,0.0,0.0,0.0,-0.14887504,0.21565834
GNB1,0.0,20.0,0.0,-0.14887504,-4.152346
RBM33,0.0,0.0,0.0,-0.14887504,0.21565834
RCAN3,0.0,0.0,0.0,-0.14887504,0.21565834
GALK2,0.0,0.0,0.0,-0.14887504,0.21565834
EXT2,1.9940782e-09,1.0,1.9940782e-09,-0.14886446,-0.002734425
JUP,0.00024493723,3.0,0.00024493723,1.1498896,0.4790931
SLC9A3R1,0.0,0.0,0.0,-0.14887504,0.21565834
MTMR6,9.253898e-05,1.0,9.253898e-05,0.3418073,0.34432492
ADGRL4,0.0,0.0,0.0,-0.14887504,0.21565834
SLC52A2,0.0,1.0,0.0,-0.14887504,-0.0027418935
SPRYD4,0.0,0.0,0.0,-0.14887504,0.21565834
DBNDD1,0.0,0.0,0.0,-0.14887504,0.21565834
OTUD7A,8.243775e-07,1.0,8.243775e-07,-0.14450383,0.00034992158
AKR1C1,3.2020092e-10,2.0,3.2020092e-10,-0.14887334,-0.22114092
SPANXN1,0.0,0.0,0.0,-0.14887504,0.21565834
ADGRG7,0.0,0.0,0.0,-0.14887504,0.21565834
TAF5L,2.8395652e-10,1.0,2.8395652e-10,-0.14887354,-0.0027408286
UQCRC2,0.0,0.0,0.0,-0.14887504,0.21565834
DLX2,0.0,0.0,0.0,-0.14887504,0.21565834
CUL4A,6.9734942e-06,8.0,6.9734942e-06,-0.11189851,-1.5053893
ARHGAP5,9.887461e-07,1.0,9.887461e-07,-0.14363226,0.0009663736
SMAD2,1.5806415e-07,8.0,1.5806415e-07,-0.14803691,-1.5309505
DCAF15,0.0,0.0,0.0,-0.14887504,0.21565834
TBC1D21,0.0,0.0,0.0,-0.14887504,0.21565834
SRP54,0.0,1.0,0.0,-0.14887504,-0.0027418935
HEPH,0.0,0.0,0.0,-0.14887504,0.21565834
RNF144A,2.1997421e-07,1.0,2.1997421e-07,-0.14770864,-0.0019168828
PITX3,0.0,0.0,0.0,-0.14887504,0.21565834
WWC2,0.0,0.0,0.0,-0.14887504,0.21565834
KRTAP10-9,0.0,0.0,0.0,-0.14887504,0.21565834
BSCL2,0.0,0.0,0.0,-0.14887504,0.21565834
SMAD4,0.0,9.0,0.0,-0.14887504,-1.7499435
MAP1S,0.0,0.0,0.0,-0.14887504,0.21565834
CCDC85C,0.0,0.0,0.0,-0.14887504,0.21565834
CSTB,4.7342623e-05,1.0,4.7342623e-05,0.10215633,0.17481628
PHTF2,0.0,0.0,0.0,-0.14887504,0.21565834
PHLDB1,0.0,0.0,0.0,-0.14887504,0.21565834
EVPL,9.993242e-05,1.0,9.993242e-05,0.38101053,0.37205395
GSK3B,0.00033534164,18.0,0.00033534164,1.6292536,-2.4578493
OTOS,0.0,0.0,0.0,-0.14887504,0.21565834
COLGALT1,0.0,0.0,0.0,-0.14887504,0.21565834
MAP1B,0.0,0.0,0.0,-0.14887504,0.21565834
ABCD2,5.0046096e-06,1.0,5.0046096e-06,-0.1223384,0.016027853
VPS54,2.6867587e-13,1.0,2.6867587e-13,-0.14887504,-0.0027418935
NUDT22,0.0,0.0,0.0,-0.14887504,0.21565834
TP53I11,0.0,0.0,0.0,-0.14887504,0.21565834
TUB,0.0,0.0,0.0,-0.14887504,0.21565834
CHKB,4.441383e-09,2.0,4.441383e-09,-0.14885148,-0.22112547
OR2Y1,2.4469298e-09,1.0,2.4469298e-09,-0.14886206,-0.0027327125
WDR89,0.0,0.0,0.0,-0.14887504,0.21565834
TRMT61B,6.683081e-10,1.0,6.683081e-10,-0.1488715,-0.0027393897
FOXA1,2.4046963e-07,1.0,2.4046963e-07,-0.14759995,-0.0018400098
TMEM52B,0.0,0.0,0.0,-0.14887504,0.21565834
SRRT,1.4102105e-07,2.0,1.4102105e-07,-0.14812729,-0.22061321
LRRC41,0.000103737715,2.0,0.000103737715,0.4011879,0.16792548
ZNF300,0.0,0.0,0.0,-0.14887504,0.21565834
PDCL3,0.0,0.0,0.0,-0.14887504,0.21565834
DAZ3,0.0,0.0,0.0,-0.14887504,0.21565834
GPS1,0.00032570006,4.0,0.00032570006,1.5781298,0.56359345
TBC1D7,0.0,1.0,0.0,-0.14887504,-0.0027418935
ZBBX,0.0,0.0,0.0,-0.14887504,0.21565834
SAMD12,0.0,0.0,0.0,-0.14887504,0.21565834
MTMR10,1.1898251e-14,1.0,1.1898251e-14,-0.14887504,-0.0027418935
UBE2QL1,0.0,0.0,0.0,-0.14887504,0.21565834
SLC35E3,0.0,0.0,0.0,-0.14887504,0.21565834
CETN3,0.0,0.0,0.0,-0.14887504,0.21565834
MXI1,0.0,0.0,0.0,-0.14887504,0.21565834
ARNT2,2.2575657e-09,1.0,2.2575657e-09,-0.14886306,-0.002733432
KSR1,4.9156643e-08,8.0,4.9156643e-08,-0.14861439,-1.531359
EXTL3,0.0,1.0,0.0,-0.14887504,-0.0027418935
OR13C3,0.0,1.0,0.0,-0.14887504,-0.0027418935
CA1,9.115699e-08,4.0,9.115699e-08,-0.14839168,-0.65760064
TMEM117,0.0,0.0,0.0,-0.14887504,0.21565834
RECQL4,0.0,0.0,0.0,-0.14887504,0.21565834
FGF21,5.4351866e-12,1.0,5.4351866e-12,-0.14887501,-0.002741879
SSBP1,4.6758927e-05,1.0,4.6758927e-05,0.099061325,0.17262712
LYG2,0.0,0.0,0.0,-0.14887504,0.21565834
SPDYC,0.0,0.0,0.0,-0.14887504,0.21565834
USP27X,0.0,0.0,0.0,-0.14887504,0.21565834
RGPD1,0.0,0.0,0.0,-0.14887504,0.21565834
CT45A5,0.0,0.0,0.0,-0.14887504,0.21565834
CDR2L,0.0,0.0,0.0,-0.14887504,0.21565834
KRTAP4-5,0.0,0.0,0.0,-0.14887504,0.21565834
PRC1,8.698228e-09,1.0,8.698228e-09,-0.14882891,-0.0027092707
ZNF470,0.0,0.0,0.0,-0.14887504,0.21565834
USO1,8.429613e-05,3.0,8.429613e-05,0.29810005,-0.12339029
TAB1,0.00031296903,9.0,0.00031296903,1.5106242,-0.57615536
TMEM229B,0.0,0.0,0.0,-0.14887504,0.21565834
KRT84,0.0,0.0,0.0,-0.14887504,0.21565834
MTRF1L,2.2495291e-13,1.0,2.2495291e-13,-0.14887504,-0.0027418935
TBC1D10B,0.0,0.0,0.0,-0.14887504,0.21565834
UBAC1,0.0,1.0,0.0,-0.14887504,-0.0027418935
TPK1,0.0,1.0,0.0,-0.14887504,-0.0027418935
TRIM34,0.0,0.0,0.0,-0.14887504,0.21565834
ELP6,0.0,1.0,0.0,-0.14887504,-0.0027418935
ZNF182,0.0,0.0,0.0,-0.14887504,0.21565834
NIPAL1,6.399749e-10,1.0,6.399749e-10,-0.14887165,-0.0027395047
PNP,6.1019306e-05,2.0,6.1019306e-05,0.1746761,0.007710377
HSD17B7,0.0,0.0,0.0,-0.14887504,0.21565834
CCDC150,0.0,0.0,0.0,-0.14887504,0.21565834
EFCAB5,0.0,0.0,0.0,-0.14887504,0.21565834
TMEM237,0.0,0.0,0.0,-0.14887504,0.21565834
C1GALT1C1L,0.0,0.0,0.0,-0.14887504,0.21565834
OR6C4,3.1966634e-09,1.0,3.1966634e-09,-0.14885809,-0.0027299065
CLPS,1.0426632e-09,2.0,1.0426632e-09,-0.14886951,-0.2211382
SENP6,0.0,0.0,0.0,-0.14887504,0.21565834
LCE3C,4.767089e-06,1.0,4.767089e-06,-0.12359784,0.015137035
MRPL37,1.4091447e-11,3.0,1.4091447e-11,-0.14887495,-0.43954232
PLEKHM1,0.0,0.0,0.0,-0.14887504,0.21565834
TBCD,4.3805866e-09,1.0,4.3805866e-09,-0.14885181,-0.0027254743
CD82,0.0,0.0,0.0,-0.14887504,0.21565834
MAPK8,0.000412069,12.0,0.000412069,2.0360959,-0.8596823
TPRKB,0.0,0.0,0.0,-0.14887504,0.21565834
NBPF14,0.0,0.0,0.0,-0.14887504,0.21565834
CPT1A,3.667523e-05,3.0,3.667523e-05,0.045593124,-0.30199215
TRMT5,4.4699473e-06,1.0,4.4699473e-06,-0.1251734,0.014022614
ATP1B4,0.0,1.0,0.0,-0.14887504,-0.0027418935
BTN1A1,6.8744654e-09,1.0,6.8744654e-09,-0.1488386,-0.0027161061
SH3D19,2.729472e-10,1.0,2.729472e-10,-0.14887358,-0.0027408719
NXN,0.0,0.0,0.0,-0.14887504,0.21565834
APC,9.786698e-06,13.0,9.786698e-06,-0.09698167,-2.5868394
TUBGCP2,4.6346286e-05,2.0,4.6346286e-05,0.09687331,-0.047320686
OR51M1,2.6214264e-09,1.0,2.6214264e-09,-0.14886114,-0.002732065
PPP2R3A,0.0,0.0,0.0,-0.14887504,0.21565834
CSNK1G2,2.2248169e-07,2.0,2.2248169e-07,-0.14769533,-0.22030771
ITCH,0.0,7.0,0.0,-0.14887504,-1.3131431
ZSWIM1,0.0,0.0,0.0,-0.14887504,0.21565834
GPR83,0.0,0.0,0.0,-0.14887504,0.21565834
NAPB,0.0,5.0,0.0,-0.14887504,-0.8763427
SMURF2,3.631889e-06,8.0,3.631889e-06,-0.12961717,-1.517922
ADAMDEC1,0.0,0.0,0.0,-0.14887504,0.21565834
SIDT2,0.0,0.0,0.0,-0.14887504,0.21565834
ZBTB5,0.0,0.0,0.0,-0.14887504,0.21565834
PRPF31,3.7818083e-08,1.0,3.7818083e-08,-0.1486745,-0.0026000626
ANKRD40,0.0,0.0,0.0,-0.14887504,0.21565834
MED13L,1.6506817e-06,1.0,1.6506817e-06,-0.1401224,0.0034489753
JAK2,0.00082380546,20.0,0.00082380546,4.219303,-1.0626694
TOR4A,4.0886084e-06,1.0,4.0886084e-06,-0.12719545,0.012592398
GNB5,1.0938773e-14,17.0,1.0938773e-14,-0.14887504,-3.4971454
RASAL2,2.6469165e-06,2.0,2.6469165e-06,-0.13483992,-0.21121487
SKA2,2.9988698e-12,4.0,2.9988698e-12,-0.14887501,-0.6579425
SCGB1D4,0.0,0.0,0.0,-0.14887504,0.21565834
PTGR2,0.0,1.0,0.0,-0.14887504,-0.0027418935
OR1M1,1.9579869e-07,1.0,1.9579869e-07,-0.14783683,-0.0020075561
VAPA,3.9580835e-05,3.0,3.9580835e-05,0.060999926,-0.2910947
ZWILCH,1.9642857e-11,4.0,1.9642857e-11,-0.14887492,-0.6579425
FAM220A,0.0,0.0,0.0,-0.14887504,0.21565834
NID2,7.264377e-05,1.0,7.264377e-05,0.23631413,0.26970807
SHF,0.0,0.0,0.0,-0.14887504,0.21565834
LPGAT1,7.266877e-06,1.0,7.266877e-06,-0.11034286,0.024512472
FRG2B,0.0,0.0,0.0,-0.14887504,0.21565834
LRRIQ1,0.0,0.0,0.0,-0.14887504,0.21565834
CACHD1,0.0,0.0,0.0,-0.14887504,0.21565834
