,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
TNFAIP6,6.673207e-07,1.0,6.673207e-07,-0.106481716,0.049459215
NCBP1,0.0004670334,23.0,0.0004670334,4.006719,-0.29071426
WDR45B,1.218212e-06,1.0,1.218212e-06,-0.101623036,0.053158898
TRMT5,1.3362795e-07,1.0,1.3362795e-07,-0.111188725,0.045875028
VKORC1L1,1.0177922e-11,1.0,1.0177922e-11,-0.11236719,0.044977684
MAPK1,4.0793497e-05,36.0,1.1331526e-06,-0.10237323,-5.2050195
RAB9A,4.3481126e-05,3.0,4.3481126e-05,0.2711225,0.0213341
PPIF,0.0,0.0,0.0,-0.11236727,0.20280498
PPM1F,0.0,0.0,0.0,-0.11236727,0.20280498
RRP12,0.0,0.0,0.0,-0.11236727,0.20280498
IGBP1,0.0,0.0,0.0,-0.11236727,0.20280498
LMNB2,0.0,0.0,0.0,-0.11236727,0.20280498
UBE2Q2,7.978437e-06,2.0,7.978437e-06,-0.041999992,-0.059268057
PACS1,4.1486142e-05,1.0,4.1486142e-05,0.25352734,0.32359093
ELP2,3.358794e-07,1.0,3.358794e-07,-0.10940493,0.047233313
CCDC77,0.0,0.0,0.0,-0.11236727,0.20280498
GPRC5B,0.0,0.0,0.0,-0.11236727,0.20280498
RRAS2,0.0,0.0,0.0,-0.11236727,0.20280498
PAN2,8.0899596e-08,1.0,8.0899596e-08,-0.11165377,0.04552092
ZDHHC14,0.0,0.0,0.0,-0.11236727,0.20280498
SSPN,0.0,0.0,0.0,-0.11236727,0.20280498
DNAJC18,0.0,0.0,0.0,-0.11236727,0.20280498
ITGAM,1.4732791e-07,3.0,1.4732791e-07,-0.11106789,-0.2696877
XRRA1,0.0,0.0,0.0,-0.11236727,0.20280498
ZSCAN29,0.0,0.0,0.0,-0.11236727,0.20280498
PIK3C2A,0.00040165993,5.0,0.00040165993,3.4301457,2.1111424
GINS1,4.99042e-07,1.0,4.99042e-07,-0.10796588,0.048329085
ZNF93,0.0,0.0,0.0,-0.11236727,0.20280498
CD70,5.2543268e-09,1.0,5.2543268e-09,-0.11232094,0.0450129
TXNDC16,0.0,0.0,0.0,-0.11236727,0.20280498
ARL4C,0.0,0.0,0.0,-0.11236727,0.20280498
HIP1,0.0,0.0,0.0,-0.11236727,0.20280498
AP1G1,2.14233e-06,4.0,2.14233e-06,-0.0934726,-0.414117
CDPF1,0.0,0.0,0.0,-0.11236727,0.20280498
DEFB116,3.485613e-07,1.0,3.485613e-07,-0.10929307,0.04731849
GPN1,0.0,0.0,0.0,-0.11236727,0.20280498
GAMT,1.6800099e-08,1.0,1.6800099e-08,-0.1122191,0.045090444
ZNF24,0.0,0.0,0.0,-0.11236727,0.20280498
APOL6,0.0,0.0,0.0,-0.11236727,0.20280498
HSPA1L,0.0004198159,4.0,0.0004198159,3.5902755,2.3909018
RAB23,1.0550381e-05,1.0,1.0550381e-05,-0.019316256,0.11583204
ZNF787,0.0,0.0,0.0,-0.11236727,0.20280498
NFAM1,8.057826e-08,1.0,8.057826e-08,-0.1116566,0.045518767
PRDM1,1.0113523e-07,1.0,1.0113523e-07,-0.1114753,0.045656815
PYGM,1.7802199e-06,1.0,1.7802199e-06,-0.0966663,0.05693324
YTHDC2,0.0,0.0,0.0,-0.11236727,0.20280498
DIS3L,0.0,0.0,0.0,-0.11236727,0.20280498
LAMP2,1.9406398e-06,2.0,1.9406398e-06,-0.09525145,-0.0998168
RIIAD1,0.0,0.0,0.0,-0.11236727,0.20280498
CTDSP1,0.0,0.0,0.0,-0.11236727,0.20280498
LGALSL,0.0,0.0,0.0,-0.11236727,0.20280498
PABPC5,0.0,0.0,0.0,-0.11236727,0.20280498
KHDC1,0.0,0.0,0.0,-0.11236727,0.20280498
SH3TC1,0.0,0.0,0.0,-0.11236727,0.20280498
HSBP1,0.00018443579,3.0,0.00018443579,1.514298,0.96795964
MYPN,0.0,0.0,0.0,-0.11236727,0.20280498
CCDC92,0.0,0.0,0.0,-0.11236727,0.20280498
SNRPB2,1.7306951e-05,1.0,1.7306951e-05,0.040274546,0.16120791
TMEM107,0.0,0.0,0.0,-0.11236727,0.20280498
GDI2,4.346282e-07,3.0,4.346282e-07,-0.10853399,-0.26775828
KTI12,0.0,0.0,0.0,-0.11236727,0.20280498
LEPROTL1,0.0,0.0,0.0,-0.11236727,0.20280498
RBM45,0.0,0.0,0.0,-0.11236727,0.20280498
ZFP90,0.0,0.0,0.0,-0.11236727,0.20280498
CASP6,5.5717246e-06,3.0,5.5717246e-06,-0.06322643,-0.23325847
DEFA1B,0.0,0.0,0.0,-0.11236727,0.20280498
SLC25A40,0.0,0.0,0.0,-0.11236727,0.20280498
AHR,1.476254e-07,1.0,1.476254e-07,-0.11106527,0.045969035
MRPL39,4.1512718e-05,3.0,4.1512718e-05,0.25376174,0.008114621
KCNA7,3.0927552e-08,1.0,3.0927552e-08,-0.11209451,0.045185316
GLCE,6.369001e-08,1.0,6.369001e-08,-0.11180555,0.045405343
NINJ1,0.0,0.0,0.0,-0.11236727,0.20280498
ACCS,0.0,0.0,0.0,-0.11236727,0.20280498
PRPF38B,0.0,0.0,0.0,-0.11236727,0.20280498
HSP90AA1,0.00041509795,20.0,0.00041509795,3.548665,-0.16602121
VAT1,1.9126004e-08,1.0,1.9126004e-08,-0.11219859,0.045106057
NSUN3,0.0,0.0,0.0,-0.11236727,0.20280498
NDUFB6,1.2449448e-07,1.0,1.2449448e-07,-0.11126927,0.045813695
BEX1,0.0,0.0,0.0,-0.11236727,0.20280498
GAS2L1,0.0,0.0,0.0,-0.11236727,0.20280498
ELP3,1.235063e-06,1.0,1.235063e-06,-0.10147441,0.05327207
ARPC1B,1.2066367e-05,3.0,1.2066367e-05,-0.005945743,-0.18964165
ADSSL1,9.84367e-07,1.0,9.84367e-07,-0.10368547,0.051588446
DLG5,0.0,0.0,0.0,-0.11236727,0.20280498
ALK,0.0,0.0,0.0,-0.11236727,0.20280498
OTULIN,2.6407768e-06,2.0,2.6407768e-06,-0.08907646,-0.0951148
PTPRN2,1.9646452e-08,1.0,1.9646452e-08,-0.112193994,0.04510956
PFDN1,2.8632442e-06,1.0,2.8632442e-06,-0.08711437,0.06420664
HAND2,0.0,0.0,0.0,-0.11236727,0.20280498
AVL9,0.0,0.0,0.0,-0.11236727,0.20280498
MREG,0.0,0.0,0.0,-0.11236727,0.20280498
PRKAR2A,2.601805e-06,6.0,2.601805e-06,-0.08942018,-0.726686
HYOU1,6.887935e-08,2.0,6.887935e-08,-0.11175978,-0.112387195
ZBTB45,0.0,0.0,0.0,-0.11236727,0.20280498
PSAT1,1.3065574e-06,1.0,1.3065574e-06,-0.100843854,0.053752214
HID1,0.0,0.0,0.0,-0.11236727,0.20280498
TMEM170A,0.0,0.0,0.0,-0.11236727,0.20280498
PLD2,3.8581493e-06,3.0,3.8581493e-06,-0.07833962,-0.24476653
CDK5RAP3,0.0,0.0,0.0,-0.11236727,0.20280498
CCDC58,0.0,0.0,0.0,-0.11236727,0.20280498
RDH10,1.3895038e-07,1.0,1.3895038e-07,-0.11114177,0.045910783
PTX4,0.0,0.0,0.0,-0.11236727,0.20280498
RPE,0.0,0.0,0.0,-0.11236727,0.20280498
PRDM16,9.9051334e-08,1.0,9.9051334e-08,-0.11149368,0.045642823
AR,1.8130942e-05,6.0,1.8130942e-05,0.047541887,-0.62239516
SLMAP,0.0,0.0,0.0,-0.11236727,0.20280498
SLC35E3,0.0,0.0,0.0,-0.11236727,0.20280498
EIF2AK2,1.1222436e-07,2.0,1.1222436e-07,-0.11137749,-0.1120961
BIRC6,0.0,0.0,0.0,-0.11236727,0.20280498
SNRNP200,5.0002967e-07,2.0,5.0002967e-07,-0.10795718,-0.10949167
PSMC5,5.9658418e-05,46.0,1.2969222e-06,-0.100928836,-6.6566
SLC7A1,5.4153747e-06,1.0,5.4153747e-06,-0.064605385,0.08134628
SCG3,2.2696498e-05,3.0,2.2696498e-05,0.087808646,-0.118251644
RNF167,0.0,0.0,0.0,-0.11236727,0.20280498
SOCS1,0.0001959462,7.0,0.0001959462,1.6158161,0.413952
PRC1,9.389171e-06,1.0,9.389171e-06,-0.029557763,0.10803356
KRCC1,0.0,0.0,0.0,-0.11236727,0.20280498
IGFBPL1,0.0,0.0,0.0,-0.11236727,0.20280498
ELP6,8.207829e-07,1.0,8.207829e-07,-0.105128236,0.05048984
FRS2,4.336865e-05,16.0,4.336865e-05,0.2701305,-2.0311773
CDC26,5.288604e-07,9.0,5.288604e-07,-0.107702896,-1.2140896
CCDC15,0.0,0.0,0.0,-0.11236727,0.20280498
SPRTN,5.3580845e-08,1.0,5.3580845e-08,-0.111894704,0.045337457
RASA2,1.7372209e-07,2.0,1.7372209e-07,-0.110835105,-0.11168309
BTN3A3,1.9724112e-08,1.0,1.9724112e-08,-0.112193316,0.045110077
TNKS,4.7469229e-07,4.0,4.7469229e-07,-0.108180635,-0.4253166
DAPK3,9.366795e-10,1.0,9.366795e-10,-0.11235901,0.044983905
CACNG1,9.851523e-10,2.0,9.851523e-10,-0.112358585,-0.11284316
SAMD9L,0.0,0.0,0.0,-0.11236727,0.20280498
NHS,0.0,0.0,0.0,-0.11236727,0.20280498
MAN1C1,5.253401e-05,2.0,5.253401e-05,0.35096607,0.23995897
EIF3I,1.7315848e-06,6.0,1.7315848e-06,-0.09709524,-0.73253024
CYTH3,4.6630637e-09,1.0,4.6630637e-09,-0.11232615,0.04500893
NHLRC3,2.0707365e-07,1.0,2.0707365e-07,-0.11054095,0.046368282
TTC29,0.0,0.0,0.0,-0.11236727,0.20280498
TAF1L,6.6326946e-05,6.0,6.6326946e-05,0.47261536,-0.29871967
TPP2,8.995489e-07,1.0,8.995489e-07,-0.10443354,0.05101881
ZNF276,0.0,0.0,0.0,-0.11236727,0.20280498
PRMT6,8.033586e-06,2.0,8.033586e-06,-0.041513596,-0.058897685
GMCL1,0.0,0.0,0.0,-0.11236727,0.20280498
KANSL1L,0.0,0.0,0.0,-0.11236727,0.20280498
REXO4,0.0,0.0,0.0,-0.11236727,0.20280498
TBC1D20,5.5428905e-11,2.0,5.5428905e-11,-0.11236679,-0.11284941
TSC2,6.7354413e-06,6.0,6.7354413e-06,-0.052962817,-0.69892526
BCLAF1,0.0,0.0,0.0,-0.11236727,0.20280498
EXOSC9,1.2754616e-08,5.0,1.2754616e-08,-0.11225478,-0.58624625
WWOX,1.8968557e-06,2.0,1.8968557e-06,-0.09563761,-0.10011084
UCK1,1.3174297e-05,1.0,1.3174297e-05,0.003825849,0.13345377
POMC,7.0022734e-06,4.0,7.0022734e-06,-0.050609443,-0.38147855
DDX23,6.0661114e-05,2.0,6.0661114e-05,0.42264453,0.29453912
DNAJC17,0.0,0.0,0.0,-0.11236727,0.20280498
KLHL28,0.0,0.0,0.0,-0.11236727,0.20280498
RHBDD1,0.0,0.0,0.0,-0.11236727,0.20280498
RANBP6,0.0,0.0,0.0,-0.11236727,0.20280498
CHPF,1.07002776e-07,1.0,1.07002776e-07,-0.111423545,0.045696225
RNF4,2.5881022e-06,2.0,2.5881022e-06,-0.08954103,-0.09546856
BCL2,3.1787315e-06,5.0,3.1787315e-06,-0.08433187,-0.56498414
EPS8,0.0,0.0,0.0,-0.11236727,0.20280498
GTF3C1,1.2535435e-07,3.0,1.2535435e-07,-0.11126169,-0.2698353
NAB1,0.0,0.0,0.0,-0.11236727,0.20280498
CSDE1,0.0,0.0,0.0,-0.11236727,0.20280498
ZNF81,0.0,0.0,0.0,-0.11236727,0.20280498
DENND5A,4.3906562e-11,1.0,4.3906562e-11,-0.11236689,0.044977907
PTPN1,1.4932918e-07,5.0,1.4932918e-07,-0.11105024,-0.58532906
TADA3,1.0446444e-06,2.0,1.0446444e-06,-0.10315384,-0.105834134
ACOT11,0.0,0.0,0.0,-0.11236727,0.20280498
MAP3K10,0.0,0.0,0.0,-0.11236727,0.20280498
DENND1C,9.685115e-10,1.0,9.685115e-10,-0.112358734,0.044984117
ERLIN1,4.3282275e-06,1.0,4.3282275e-06,-0.07419368,0.074045196
ZNF398,0.0,0.0,0.0,-0.11236727,0.20280498
WDFY1,0.0,0.0,0.0,-0.11236727,0.20280498
CACNA1E,3.8615944e-08,1.0,3.8615944e-08,-0.11202669,0.045236956
MYO5C,0.0,0.0,0.0,-0.11236727,0.20280498
D2HGDH,2.877503e-08,1.0,2.877503e-08,-0.11211349,0.045170862
ARL2,0.0,0.0,0.0,-0.11236727,0.20280498
ANKRD36B,0.0,0.0,0.0,-0.11236727,0.20280498
GSK3B,1.6904254e-05,18.0,1.6904254e-05,0.036722887,-2.524562
ZNF681,0.0,0.0,0.0,-0.11236727,0.20280498
THADA,0.0,0.0,0.0,-0.11236727,0.20280498
IFNLR1,1.6730249e-07,2.0,1.6730249e-07,-0.11089172,-0.11172621
ZNF212,0.0,0.0,0.0,-0.11236727,0.20280498
TMEM151A,0.0,0.0,0.0,-0.11236727,0.20280498
MCTP2,0.0,0.0,0.0,-0.11236727,0.20280498
SPDYE1,0.0,0.0,0.0,-0.11236727,0.20280498
CHRNA3,1.0746491e-07,1.0,1.0746491e-07,-0.11141947,0.045699332
COPS6,1.0411408e-06,4.0,1.0411408e-06,-0.103184745,-0.42151242
TCFL5,0.0,0.0,0.0,-0.11236727,0.20280498
ATP7A,2.0511628e-07,3.0,2.0511628e-07,-0.11055821,-0.26929963
ACTA2,7.685181e-08,2.0,7.685181e-08,-0.11168947,-0.112333655
ZFHX3,1.6558293e-05,1.0,1.6558293e-05,0.03367162,0.15618007
CEND1,0.0,0.0,0.0,-0.11236727,0.20280498
CWF19L2,0.0,0.0,0.0,-0.11236727,0.20280498
FBXW7,3.2457965e-06,9.0,3.2457965e-06,-0.083740376,-1.1958432
LIX1L,0.0,0.0,0.0,-0.11236727,0.20280498
TSSC4,0.0,0.0,0.0,-0.11236727,0.20280498
ERAL1,3.2415593e-07,3.0,3.2415593e-07,-0.10950833,-0.2685002
ZMYM2,3.6100375e-06,1.0,3.6100375e-06,-0.080527894,0.069221966
SLC8B1,2.3186074e-08,1.0,2.3186074e-08,-0.112162784,0.045133326
DLL1,2.0569825e-08,6.0,2.0569825e-08,-0.11218585,-0.7440211
TARM1,9.725662e-09,1.0,9.725662e-09,-0.1122815,0.045042925
ATP9B,1.5217197e-06,1.0,1.5217197e-06,-0.098946184,0.055197198
TOP1MT,0.0,0.0,0.0,-0.11236727,0.20280498
COX8A,4.1569297e-06,1.0,4.1569297e-06,-0.07570447,0.07289478
PEX14,3.8495247e-07,1.0,3.8495247e-07,-0.10897212,0.047562886
CLTCL1,3.9238026e-07,3.0,3.9238026e-07,-0.108906604,-0.268042
STIP1,0.001323094,1.0,0.001323094,11.556903,8.930634
MAFG,0.0,0.0,0.0,-0.11236727,0.20280498
MIA3,7.5818443e-06,3.0,7.5818443e-06,-0.045497812,-0.21975887
BUB1B,3.7788143e-07,6.0,3.7788143e-07,-0.10903448,-0.74162143
TUFT1,0.0,0.0,0.0,-0.11236727,0.20280498
NOL11,3.6742037e-07,2.0,3.6742037e-07,-0.10912675,-0.11038225
NT5DC1,0.0,0.0,0.0,-0.11236727,0.20280498
CNIH1,1.7843885e-10,2.0,1.7843885e-10,-0.1123657,-0.11284858
RNF32,0.0,0.0,0.0,-0.11236727,0.20280498
PDE4B,7.50736e-07,1.0,7.50736e-07,-0.10574602,0.05001942
MRPL4,2.217986e-05,3.0,2.217986e-05,0.08325206,-0.1217213
ARHGEF35,2.5655145e-06,3.0,2.5655145e-06,-0.089740254,-0.25344765
ARID1A,1.4091466e-06,2.0,1.4091466e-06,-0.09993905,-0.10338621
COX20,0.0,0.0,0.0,-0.11236727,0.20280498
KATNAL1,0.0,0.0,0.0,-0.11236727,0.20280498
COPB2,9.483847e-10,2.0,9.483847e-10,-0.112358905,-0.1128434
CLEC6A,3.499503e-09,1.0,3.499503e-09,-0.11233641,0.04500112
KBTBD3,0.0,0.0,0.0,-0.11236727,0.20280498
ATP6AP1,5.0901094e-06,2.0,5.0901094e-06,-0.06747412,-0.07866553
IST1,4.661092e-07,1.0,4.661092e-07,-0.10825633,0.048107915
SLC7A6,4.102567e-06,2.0,4.102567e-06,-0.07618394,-0.08529769
FOXR1,0.0,0.0,0.0,-0.11236727,0.20280498
FUT4,0.0,0.0,0.0,-0.11236727,0.20280498
TANK,3.888155e-07,3.0,3.888155e-07,-0.108938046,-0.26806596
TTC31,0.0,0.0,0.0,-0.11236727,0.20280498
SP100,7.443327e-06,1.0,7.443327e-06,-0.04671949,0.09496563
HELQ,0.0,0.0,0.0,-0.11236727,0.20280498
KLHL17,0.0,0.0,0.0,-0.11236727,0.20280498
UGT2B11,0.0,0.0,0.0,-0.11236727,0.20280498
ZDBF2,0.0,0.0,0.0,-0.11236727,0.20280498
ULK3,0.0,0.0,0.0,-0.11236727,0.20280498
MANEA,1.5272142e-05,1.0,1.5272142e-05,0.022328177,0.14754252
OR52M1,6.318689e-08,1.0,6.318689e-08,-0.111809984,0.045401964
HOXB2,7.089805e-07,1.0,7.089805e-07,-0.1061143,0.049738996
ZNF232,0.0,0.0,0.0,-0.11236727,0.20280498
MFSD1,0.0,0.0,0.0,-0.11236727,0.20280498
SCO1,0.0,0.0,0.0,-0.11236727,0.20280498
SLC43A2,5.4077227e-06,1.0,5.4077227e-06,-0.06467287,0.08129489
ZNF785,0.0,0.0,0.0,-0.11236727,0.20280498
PXMP2,0.0,0.0,0.0,-0.11236727,0.20280498
ARID3A,1.7540684e-06,1.0,1.7540684e-06,-0.09689695,0.056757618
TARSL2,0.0,0.0,0.0,-0.11236727,0.20280498
IFT43,6.206789e-07,1.0,6.206789e-07,-0.106893085,0.049145978
WDR44,0.0,0.0,0.0,-0.11236727,0.20280498
SLC4A5,8.893917e-12,1.0,8.893917e-12,-0.1123672,0.044977676
AP3M1,4.9860224e-05,1.0,4.9860224e-05,0.32738408,0.3798297
IRX1,0.0,0.0,0.0,-0.11236727,0.20280498
ZBTB9,0.0,0.0,0.0,-0.11236727,0.20280498
ANGEL2,0.0,0.0,0.0,-0.11236727,0.20280498
PC,2.412189e-07,3.0,2.412189e-07,-0.110239804,-0.26905718
KCTD12,0.0,0.0,0.0,-0.11236727,0.20280498
CRTC2,0.0,0.0,0.0,-0.11236727,0.20280498
MDGA1,0.0,0.0,0.0,-0.11236727,0.20280498
NDUFA4,1.6788225e-06,1.0,1.6788225e-06,-0.09756059,0.05625228
DIDO1,1.3024618e-07,1.0,1.3024618e-07,-0.11121855,0.04585232
COX15,7.727005e-07,1.0,7.727005e-07,-0.1055523,0.050166927
ALOX5,3.0535664e-06,13.0,3.0535664e-06,-0.085435785,-1.8284438
CEP104,0.0,0.0,0.0,-0.11236727,0.20280498
SLC25A3,0.0,0.0,0.0,-0.11236727,0.20280498
ZNF630,0.0,0.0,0.0,-0.11236727,0.20280498
TCAF1,0.0,0.0,0.0,-0.11236727,0.20280498
ZSCAN5A,0.0,0.0,0.0,-0.11236727,0.20280498
CASQ1,0.0,0.0,0.0,-0.11236727,0.20280498
TBC1D10B,0.0,0.0,0.0,-0.11236727,0.20280498
CLPX,0.0,0.0,0.0,-0.11236727,0.20280498
ABCF3,0.0,0.0,0.0,-0.11236727,0.20280498
ZNF525,0.0,0.0,0.0,-0.11236727,0.20280498
FNBP1,0.0,0.0,0.0,-0.11236727,0.20280498
NUMB,1.0404807e-06,3.0,1.0404807e-06,-0.10319056,-0.2636895
GNAI1,6.4418073e-06,5.0,6.4418073e-06,-0.05555258,-0.54306996
POMT2,0.0,0.0,0.0,-0.11236727,0.20280498
RNF38,0.0,0.0,0.0,-0.11236727,0.20280498
NTMT1,0.0,0.0,0.0,-0.11236727,0.20280498
SAAL1,0.0,0.0,0.0,-0.11236727,0.20280498
RNMT,1.0486988e-06,3.0,1.0486988e-06,-0.103118084,-0.2636343
ZNF514,0.0,0.0,0.0,-0.11236727,0.20280498
GPR182,0.0,0.0,0.0,-0.11236727,0.20280498
SHB,0.0,0.0,0.0,-0.11236727,0.20280498
TMEM14C,0.0,0.0,0.0,-0.11236727,0.20280498
MRPS16,9.813128e-05,3.0,9.813128e-05,0.75311947,0.38835448
RXRG,5.2404054e-08,1.0,5.2404054e-08,-0.11190509,0.04532955
IPP,0.0,0.0,0.0,-0.11236727,0.20280498
NR1H3,2.1774457e-07,2.0,2.1774457e-07,-0.11044683,-0.11138745
LDLRAP1,3.323877e-10,1.0,3.323877e-10,-0.112364344,0.04497984
PDSS1,1.5555073e-09,1.0,1.5555073e-09,-0.112353556,0.044988062
PDE4A,1.6382662e-08,1.0,1.6382662e-08,-0.11222278,0.04508764
SLC25A46,0.0,0.0,0.0,-0.11236727,0.20280498
SNAP29,6.651992e-08,2.0,6.651992e-08,-0.11178059,-0.11240305
DENND6A,6.3407474e-11,1.0,6.3407474e-11,-0.11236671,0.04497804
SCAPER,0.0,0.0,0.0,-0.11236727,0.20280498
CCDC51,0.0,0.0,0.0,-0.11236727,0.20280498
WDR89,0.0,0.0,0.0,-0.11236727,0.20280498
MDH1,4.9360327e-10,1.0,4.9360327e-10,-0.11236292,0.04498093
ANXA4,0.0,0.0,0.0,-0.11236727,0.20280498
RBL1,9.170967e-06,5.0,9.170967e-06,-0.031482253,-0.5247414
TM9SF4,0.0,0.0,0.0,-0.11236727,0.20280498
SYNE3,0.0,0.0,0.0,-0.11236727,0.20280498
CEP162,1.16202955e-07,1.0,1.16202955e-07,-0.1113424,0.04575801
SNX11,0.0,0.0,0.0,-0.11236727,0.20280498
NKIRAS1,0.0,0.0,0.0,-0.11236727,0.20280498
RABAC1,0.0,0.0,0.0,-0.11236727,0.20280498
ATRX,0.0,0.0,0.0,-0.11236727,0.20280498
WDYHV1,0.0,0.0,0.0,-0.11236727,0.20280498
MOB3C,0.0,0.0,0.0,-0.11236727,0.20280498
ADAT3,0.0,0.0,0.0,-0.11236727,0.20280498
PPP2R3C,0.0,0.0,0.0,-0.11236727,0.20280498
ACTR3B,0.0,0.0,0.0,-0.11236727,0.20280498
EPS15,4.5799967e-05,4.0,4.5799967e-05,0.2915739,-0.12092037
MERTK,0.0,0.0,0.0,-0.11236727,0.20280498
CLCC1,0.0,0.0,0.0,-0.11236727,0.20280498
LSM10,0.00020554302,3.0,0.00020554302,1.7004571,1.109712
THRAP3,4.539037e-05,1.0,4.539037e-05,0.2879614,0.349811
AGPS,6.020159e-07,2.0,6.020159e-07,-0.10705769,-0.108806744
ZNF100,0.0,0.0,0.0,-0.11236727,0.20280498
TSR3,1.0862207e-06,1.0,1.0862207e-06,-0.10278715,0.05227247
JUN,1.9192363e-05,12.0,1.9192363e-05,0.05690328,-1.5622312
TRIT1,1.8537166e-09,1.0,1.8537166e-09,-0.112350926,0.04499006
JADE2,2.3773764e-06,1.0,2.3773764e-06,-0.09139957,0.060943637
IL6R,1.74901e-07,2.0,1.74901e-07,-0.110824704,-0.11167517
CIPC,0.0,0.0,0.0,-0.11236727,0.20280498
HMGA2,4.4874387e-08,1.0,4.4874387e-08,-0.1119715,0.04527898
PITPNC1,0.0,0.0,0.0,-0.11236727,0.20280498
THBS3,0.0,0.0,0.0,-0.11236727,0.20280498
PIK3CA,6.297796e-05,33.0,1.908423e-06,-0.09553559,-4.5825505
NUDT22,0.0,0.0,0.0,-0.11236727,0.20280498
HOOK2,0.0,0.0,0.0,-0.11236727,0.20280498
GPR68,0.0,0.0,0.0,-0.11236727,0.20280498
ZNF419,0.0,0.0,0.0,-0.11236727,0.20280498
PBX2,0.0,0.0,0.0,-0.11236727,0.20280498
FBXO30,1.4701682e-08,2.0,1.4701682e-08,-0.11223761,-0.11275104
SNTB2,0.0,0.0,0.0,-0.11236727,0.20280498
CSE1L,0.0,0.0,0.0,-0.11236727,0.20280498
TOLLIP,3.4806467e-07,1.0,3.4806467e-07,-0.109297454,0.04731515
FURIN,4.4333374e-05,10.0,4.4333374e-05,0.27863902,-1.077734
SLC9A6,1.2884001e-07,1.0,1.2884001e-07,-0.11123095,0.045842882
SUMF2,5.6177754e-07,2.0,5.6177754e-07,-0.10741258,-0.109076984
TTC9,0.0,0.0,0.0,-0.11236727,0.20280498
ACSM5,1.9637302e-11,1.0,1.9637302e-11,-0.1123671,0.044977747
M6PR,3.6364474e-07,3.0,3.6364474e-07,-0.10916004,-0.268235
ENTPD4,8.347003e-08,1.0,8.347003e-08,-0.111631095,0.045538183
EPC1,2.3580053e-06,2.0,2.3580053e-06,-0.091570415,-0.09701384
POT1,9.055282e-08,2.0,9.055282e-08,-0.11156863,-0.11224164
IDH2,6.7936064e-08,2.0,6.7936064e-08,-0.111768104,-0.112393536
TSPAN13,0.0,0.0,0.0,-0.11236727,0.20280498
TMX4,0.0,0.0,0.0,-0.11236727,0.20280498
GOLGA7B,0.0,0.0,0.0,-0.11236727,0.20280498
PLOD3,0.0,0.0,0.0,-0.11236727,0.20280498
EIF4E1B,0.0,0.0,0.0,-0.11236727,0.20280498
SLC35A4,0.0,0.0,0.0,-0.11236727,0.20280498
CD2BP2,5.85325e-05,1.0,5.85325e-05,0.40387082,0.43807113
GIT2,0.0,0.0,0.0,-0.11236727,0.20280498
KIF1B,3.2281116e-06,2.0,3.2281116e-06,-0.083896354,-0.09117036
NFIA,0.0,0.0,0.0,-0.11236727,0.20280498
LEPR,7.010743e-07,1.0,7.010743e-07,-0.10618403,0.0496859
MIOS,0.0,0.0,0.0,-0.11236727,0.20280498
BABAM1,2.2076292e-05,4.0,2.2076292e-05,0.08233862,-0.2802442
CHD1,8.416867e-06,1.0,8.416867e-06,-0.038133178,0.10150375
ZNF772,0.0,0.0,0.0,-0.11236727,0.20280498
ZNF341,0.0,0.0,0.0,-0.11236727,0.20280498
KLF13,0.0,0.0,0.0,-0.11236727,0.20280498
NDUFAF2,2.1828906e-07,1.0,2.1828906e-07,-0.110442035,0.0464436
ASCC2,7.86421e-10,1.0,7.86421e-10,-0.112360336,0.0449829
CIC,0.0,0.0,0.0,-0.11236727,0.20280498
BAX,2.8118327e-06,4.0,2.8118327e-06,-0.0875678,-0.40962082
ZNF777,0.0,0.0,0.0,-0.11236727,0.20280498
SMAD2,5.9329468e-05,8.0,5.9329468e-05,0.41089982,-0.6613682
SPNS1,0.0,0.0,0.0,-0.11236727,0.20280498
PLEKHA2,3.4508572e-05,1.0,3.4508572e-05,0.1919874,0.27673084
AAGAB,0.0,0.0,0.0,-0.11236727,0.20280498
HBA1,7.4841876e-07,3.0,7.4841876e-07,-0.10576646,-0.2656509
SHC1,1.4992889e-05,26.0,1.4992889e-05,0.019865254,-3.8000174
CEBPE,0.0,0.0,0.0,-0.11236727,0.20280498
CLPTM1,0.0,0.0,0.0,-0.11236727,0.20280498
SCCPDH,4.5775107e-07,1.0,4.5775107e-07,-0.108330056,0.048051786
LDAH,0.0,0.0,0.0,-0.11236727,0.20280498
R3HCC1,0.0,0.0,0.0,-0.11236727,0.20280498
VASH1,0.0,0.0,0.0,-0.11236727,0.20280498
CARD6,0.0,0.0,0.0,-0.11236727,0.20280498
STOML1,0.0,0.0,0.0,-0.11236727,0.20280498
PDZD8,0.0,0.0,0.0,-0.11236727,0.20280498
ZBTB11,0.0,0.0,0.0,-0.11236727,0.20280498
SS18L1,0.0,0.0,0.0,-0.11236727,0.20280498
ASTE1,0.0,0.0,0.0,-0.11236727,0.20280498
TUBB1,0.00013207106,4.0,0.00013207106,1.0524576,0.45846045
LRRC57,0.0,0.0,0.0,-0.11236727,0.20280498
RTCB,2.8839604e-09,1.0,2.8839604e-09,-0.112341836,0.04499698
RELL2,0.0,0.0,0.0,-0.11236727,0.20280498
RABEP2,0.0,0.0,0.0,-0.11236727,0.20280498
ALG11,0.0,0.0,0.0,-0.11236727,0.20280498
DDX42,3.4398218e-07,2.0,3.4398218e-07,-0.10933346,-0.11053966
